id;bulletin_year;bulletin_nr;office;search_type;mailed_date;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
95630124;0;0;"EP";"SUP";1996-03-29;"  ";"";"  ";9999-12-31;"  "
98308279;0;0;"EP";"SUP";2001-07-12;"  ";"";"  ";9999-12-31;"  "
98308279;2001;35;"EP";"NAT";9999-12-31;"EP";"0911255";"A3";2001-08-29;"  "
10808009;2011;7;"ES";"ISR";9999-12-31;"WO";"2011018540";"A2";2011-02-17;"es"
10814225;0;0;"EP";"SUP";2014-04-15;"  ";"";"  ";9999-12-31;"  "
80630059;0;0;"EP";"SUP";1981-03-25;"  ";"";"  ";9999-12-31;"  "
80630059;1981;25;"EP";"NAT";9999-12-31;"EP";"0030911";"A1";1981-06-24;"en"
15753022;2016;8;"EP";"ISR";9999-12-31;"WO";"2016026862";"A1";2016-02-25;"en"
15753315;2016;7;"EP";"ISR";9999-12-31;"WO";"2016023560";"A1";2016-02-18;"en"
15152676;0;0;"EP";"SUP";2015-08-03;"  ";"";"  ";9999-12-31;"  "
15152676;2015;39;"EP";"NAT";9999-12-31;"EP";"2921402";"A1";2015-09-23;"en"
14891188;0;0;"EP";"SUP";2017-04-25;"  ";"";"  ";9999-12-31;"  "
14891188;2015;45;"CN";"ISR";9999-12-31;"WO";"2015168971";"A1";2015-11-12;"zh"
3015864;0;0;"EP";"SUP";2003-11-07;"  ";"";"  ";9999-12-31;"  "
3015864;2005;2;"EP";"NAT";9999-12-31;"EP";"1496251";"A1";2005-01-12;"de"
12718587;2012;44;"EP";"ISR";9999-12-31;"WO";"2012146250";"A2";2012-11-01;"en"
12726977;2012;49;"EP";"ISR";9999-12-31;"WO";"2012166625";"A1";2012-12-06;"en"
80901850;1981;44;"EP";"NAT";9999-12-31;"EP";"0038805";"A1";1981-11-04;"fr"
81103755;0;0;"EP";"SUP";1982-01-22;"  ";"";"  ";9999-12-31;"  "
3735601;2004;52;"EP";"ISR";9999-12-31;"WO";"2004111443";"A1";2004-12-23;"en"
14902271;0;0;"EP";"SUP";2018-01-25;"  ";"";"  ";9999-12-31;"  "
11852207;0;0;"EP";"SUP";2013-10-14;"  ";"";"  ";9999-12-31;"  "
11852207;2013;10;"CN";"ISR";9999-12-31;"WO";"2013029277";"A1";2013-03-07;"zh"
14183004;2016;9;"EP";"NAT";9999-12-31;"EP";"2991195";"A1";2016-03-02;"de"
14187734;0;0;"EP";"SUP";2015-02-02;"  ";"";"  ";9999-12-31;"  "
12771351;2012;42;"JP";"ISR";9999-12-31;"WO";"2012141222";"A1";2012-10-18;"ja"
12774125;0;0;"EP";"SUP";2014-09-25;"  ";"";"  ";9999-12-31;"  "
94202606;1996;17;"EP";"NAT";9999-12-31;"EP";"0642920";"A3";1996-04-24;"  "
94300572;0;0;"EP";"SUP";1995-03-09;"  ";"";"  ";9999-12-31;"  "
5012505;0;0;"EP";"SUP";2005-11-04;"  ";"";"  ";9999-12-31;"  "
5012505;2005;52;"EP";"NAT";9999-12-31;"EP";"1609576";"A1";2005-12-28;"de"
13176741;2013;43;"EP";"NAT";9999-12-31;"EP";"2653653";"A1";2013-10-23;"en"
13180434;0;0;"EP";"SUP";2014-01-13;"  ";"";"  ";9999-12-31;"  "
12770479;2013;16;"EP";"ISR";9999-12-31;"WO";"2013053666";"A1";2013-04-18;"en"
12773202;2013;33;"EP";"ISR";9999-12-31;"WO";"2013117203";"A1";2013-08-15;"de"
15847735;0;0;"EP";"SUP";2018-04-30;"  ";"";"  ";9999-12-31;"  "
15847735;2016;14;"KR";"ISR";9999-12-31;"WO";"2016054084";"A1";2016-04-07;"en"
13180729;2015;8;"EP";"NAT";9999-12-31;"EP";"2838182";"A1";2015-02-18;"de"
13182852;0;0;"EP";"SUP";2014-02-20;"  ";"";"  ";9999-12-31;"  "
7014331;0;0;"EP";"SUP";2008-01-11;"  ";"";"  ";9999-12-31;"  "
7014331;2009;4;"EP";"NAT";9999-12-31;"EP";"2017859";"A1";2009-01-21;"en"
1909403;2001;36;"CN";"ISR";9999-12-31;"WO";"0164510";"A1";2001-09-07;"en"
1913554;2001;33;"EP";"ISR";9999-12-31;"WO";"0159304";"A1";2001-08-16;"de"
95630124;1996;22;"EP";"NAT";9999-12-31;"EP";"0713971";"A1";1996-05-29;"en"
95903258;1995;25;"SE";"ISR";9999-12-31;"WO";"9516132";"A1";1995-06-15;"en"
5018047;0;0;"EP";"SUP";2006-01-26;"  ";"";"  ";9999-12-31;"  "
5018047;2006;13;"EP";"NAT";9999-12-31;"EP";"1640508";"A1";2006-03-29;"de"
8860724;0;0;"EP";"SUP";2012-10-04;"  ";"";"  ";9999-12-31;"  "
8860724;2009;25;"KR";"ISR";9999-12-31;"WO";"2009076479";"A2";2009-06-18;"en"
3015979;0;0;"EP";"SUP";2004-07-12;"  ";"";"  ";9999-12-31;"  "
3015979;2004;35;"EP";"NAT";9999-12-31;"EP";"1382960";"A3";2004-08-25;"  "
12728028;2012;51;"EP";"ISR";9999-12-31;"WO";"2012171532";"A2";2012-12-20;"en"
12730621;2012;46;"EP";"ISR";9999-12-31;"WO";"2012153197";"A2";2012-11-15;"en"
81103755;1982;17;"EP";"NAT";9999-12-31;"EP";"0050183";"A1";1982-04-28;"de"
5018461;0;0;"EP";"SUP";2005-11-07;"  ";"";"  ";9999-12-31;"  "
14902271;2016;12;"KR";"ISR";9999-12-31;"WO";"2016043708";"A1";2016-03-24;"en"
15001043;0;0;"EP";"SUP";2016-01-25;"  ";"";"  ";9999-12-31;"  "
14187734;2015;10;"EP";"NAT";9999-12-31;"EP";"2842978";"A1";2015-03-04;"en"
18151262;0;0;"EP";"SUP";2018-06-04;"  ";"";"  ";9999-12-31;"  "
83104409;0;0;"EP";"SUP";1984-07-09;"  ";"";"  ";9999-12-31;"  "
83104409;1984;37;"EP";"NAT";9999-12-31;"EP";"0094561";"A3";1984-09-12;"de"
11838274;2012;19;"KR";"ISR";9999-12-31;"WO";"2012060669";"A1";2012-05-10;"ko"
11838810;0;0;"EP";"SUP";2015-08-13;"  ";"";"  ";9999-12-31;"  "
3000411;2003;35;"EP";"NAT";9999-12-31;"EP";"1327773";"A3";2003-08-27;"  "
8253075;0;0;"EP";"SUP";2012-05-09;"  ";"";"  ";9999-12-31;"  "
13180434;2015;8;"EP";"NAT";9999-12-31;"EP";"2837821";"A1";2015-02-18;"en"
13190345;0;0;"EP";"SUP";2014-03-11;"  ";"";"  ";9999-12-31;"  "
15858431;0;0;"EP";"SUP";2017-10-11;"  ";"";"  ";9999-12-31;"  "
15858431;2016;20;"RU";"ISR";9999-12-31;"WO";"2016076683";"A1";2016-05-19;"ru"
14172243;0;0;"EP";"SUP";2014-11-28;"  ";"";"  ";9999-12-31;"  "
14172243;2015;51;"EP";"NAT";9999-12-31;"EP";"2955369";"A1";2015-12-16;"en"
13182852;2015;10;"EP";"NAT";9999-12-31;"EP";"2843810";"A1";2015-03-04;"en"
13184941;0;0;"EP";"SUP";2014-02-24;"  ";"";"  ";9999-12-31;"  "
1927653;2001;41;"EP";"ISR";9999-12-31;"WO";"0174661";"A1";2001-10-11;"de"
11178948;0;0;"EP";"SUP";2012-05-14;"  ";"";"  ";9999-12-31;"  "
80300749;0;0;"EP";"SUP";1980-07-17;"  ";"";"  ";9999-12-31;"  "
80300749;1980;20;"EP";"NAT";9999-12-31;"EP";"0016602";"A1";1980-10-01;"en"
5018129;0;0;"EP";"SUP";2006-09-26;"  ";"";"  ";9999-12-31;"  "
5018129;2006;43;"EP";"NAT";9999-12-31;"EP";"1630436";"A3";2006-10-25;"  "
14833033;2015;5;"CN";"ISR";9999-12-31;"WO";"2015014123";"A1";2015-02-05;"zh"
83201644;0;0;"EP";"SUP";1984-05-02;"  ";"";"  ";9999-12-31;"  "
3016732;0;0;"EP";"SUP";2004-12-03;"  ";"";"  ";9999-12-31;"  "
3016732;2005;3;"EP";"NAT";9999-12-31;"EP";"1422425";"A3";2005-01-19;"  "
12733693;2013;4;"EP";"ISR";9999-12-31;"WO";"2013010814";"A1";2013-01-24;"de"
12737573;2013;5;"EP";"ISR";9999-12-31;"WO";"2013014082";"A2";2013-01-31;"en"
3257846;0;0;"EP";"SUP";2004-04-01;"  ";"";"  ";9999-12-31;"  "
3257846;2004;27;"EP";"NAT";9999-12-31;"EP";"1433699";"A1";2004-06-30;"en"
15001043;2016;8;"EP";"NAT";9999-12-31;"EP";"2952736";"A3";2016-02-24;"en"
15150368;0;0;"EP";"SUP";2015-10-01;"  ";"";"  ";9999-12-31;"  "
11856994;0;0;"EP";"SUP";2015-08-06;"  ";"";"  ";9999-12-31;"  "
11856994;2012;31;"CN";"ISR";9999-12-31;"WO";"2012100538";"A1";2012-08-02;"zh"
11838810;2012;19;"US";"ISR";9999-12-31;"WO";"2012061598";"A1";2012-05-10;"en"
15178362;0;0;"EP";"SUP";2015-12-22;"  ";"";"  ";9999-12-31;"  "
12774125;2012;43;"KR";"ISR";9999-12-31;"WO";"2012145435";"A2";2012-10-26;"en"
15879710;2016;31;"CN";"ISR";9999-12-31;"WO";"2016119512";"A1";2016-08-04;"zh"
15152862;0;0;"EP";"SUP";2015-06-16;"  ";"";"  ";9999-12-31;"  "
15152862;2015;32;"EP";"NAT";9999-12-31;"EP";"2902176";"A1";2015-08-05;"en"
15862426;0;0;"EP";"SUP";2018-06-08;"  ";"";"  ";9999-12-31;"  "
15862426;2016;22;"ES";"ISR";9999-12-31;"WO";"2016083636";"A1";2016-06-02;"es"
5014677;0;0;"EP";"SUP";2012-11-08;"  ";"";"  ";9999-12-31;"  "
5014677;2012;50;"EP";"NAT";9999-12-31;"EP";"1617173";"A3";2012-12-12;"en"
15893137;2016;48;"CN";"ISR";9999-12-31;"WO";"2016188069";"A1";2016-12-01;"zh"
15893337;2016;48;"JP";"ISR";9999-12-31;"WO";"2016189703";"A1";2016-12-01;"ja"
14175040;2015;12;"EP";"NAT";9999-12-31;"EP";"2849334";"A1";2015-03-18;"en"
14178418;0;0;"EP";"SUP";2014-11-19;"  ";"";"  ";9999-12-31;"  "
83104504;0;0;"EP";"SUP";1983-09-29;"  ";"";"  ";9999-12-31;"  "
83104504;1983;49;"EP";"NAT";9999-12-31;"EP";"0095600";"A1";1983-12-07;"de"
7017175;0;0;"EP";"SUP";2009-09-25;"  ";"";"  ";9999-12-31;"  "
7017175;2009;44;"EP";"NAT";9999-12-31;"EP";"1923568";"A3";2009-10-28;"  "
81101618;0;0;"EP";"SUP";1984-06-26;"  ";"";"  ";9999-12-31;"  "
81101618;1984;35;"EP";"NAT";9999-12-31;"EP";"0038922";"A3";1984-08-29;"de"
9166347;0;0;"EP";"SUP";2010-02-10;"  ";"";"  ";9999-12-31;"  "
9166347;2011;4;"EP";"NAT";9999-12-31;"EP";"2278249";"A1";2011-01-26;"en"
5009780;0;0;"EP";"SUP";2011-08-02;"  ";"";"  ";9999-12-31;"  "
5009780;2011;35;"EP";"NAT";9999-12-31;"EP";"1596064";"A3";2011-08-31;"de"
10814225;2011;10;"KR";"ISR";9999-12-31;"WO";"2011028502";"A2";2011-03-10;"en"
10817169;0;0;"EP";"SUP";2013-09-18;"  ";"";"  ";9999-12-31;"  "
3019357;0;0;"EP";"SUP";2006-03-10;"  ";"";"  ";9999-12-31;"  "
3019357;2006;17;"EP";"NAT";9999-12-31;"EP";"1393960";"A3";2006-04-26;"  "
8873742;2009;41;"US";"ISR";9999-12-31;"WO";"2009122428";"A2";2009-10-08;"en"
8879107;0;0;"EP";"SUP";2013-07-18;"  ";"";"  ";9999-12-31;"  "
8003954;0;0;"EP";"SUP";2008-11-04;"  ";"";"  ";9999-12-31;"  "
8003954;2009;37;"EP";"NAT";9999-12-31;"EP";"2098359";"A1";2009-09-09;"en"
15150368;2015;45;"EP";"NAT";9999-12-31;"EP";"2894750";"A3";2015-11-04;"en"
81108456;0;0;"EP";"SUP";1982-02-24;"  ";"";"  ";9999-12-31;"  "
5018461;2006;10;"EP";"NAT";9999-12-31;"EP";"1632754";"A1";2006-03-08;"de"
5018575;0;0;"EP";"SUP";2007-06-15;"  ";"";"  ";9999-12-31;"  "
15178362;2016;5;"EP";"NAT";9999-12-31;"EP";"2980608";"A1";2016-02-03;"en"
15179447;0;0;"EP";"SUP";2016-03-22;"  ";"";"  ";9999-12-31;"  "
15152994;0;0;"EP";"SUP";2015-06-19;"  ";"";"  ";9999-12-31;"  "
15152994;2015;32;"EP";"NAT";9999-12-31;"EP";"2902171";"A1";2015-08-05;"en"
15874994;0;0;"EP";"SUP";2018-07-16;"  ";"";"  ";9999-12-31;"  "
15874994;2016;27;"CN";"ISR";9999-12-31;"WO";"2016107314";"A1";2016-07-07;"zh"
5018019;0;0;"EP";"SUP";2006-04-07;"  ";"";"  ";9999-12-31;"  "
5018019;2006;21;"EP";"NAT";9999-12-31;"EP";"1648120";"A3";2006-05-24;"  "
88200378;0;0;"EP";"SUP";1989-01-12;"  ";"";"  ";9999-12-31;"  "
88200378;1989;9;"EP";"NAT";9999-12-31;"EP";"0282126";"A3";1989-03-01;"en"
96300732;0;0;"EP";"SUP";1996-05-22;"  ";"";"  ";9999-12-31;"  "
96300732;1996;32;"EP";"NAT";9999-12-31;"EP";"0725452";"A1";1996-08-07;"en"
14177595;0;0;"EP";"SUP";2015-01-07;"  ";"";"  ";9999-12-31;"  "
14177595;2015;5;"EP";"NAT";9999-12-31;"EP";"2829894";"A1";2015-01-28;"en"
13184941;2015;13;"EP";"NAT";9999-12-31;"EP";"2851558";"A1";2015-03-25;"en"
13187281;0;0;"EP";"SUP";2014-04-15;"  ";"";"  ";9999-12-31;"  "
11179297;0;0;"EP";"SUP";2012-02-13;"  ";"";"  ";9999-12-31;"  "
11179297;2012;11;"EP";"NAT";9999-12-31;"EP";"2428643";"A1";2012-03-14;"en"
11178948;2012;32;"EP";"NAT";9999-12-31;"EP";"2484939";"A1";2012-08-08;"de"
11180141;0;0;"EP";"SUP";2012-07-16;"  ";"";"  ";9999-12-31;"  "
10817169;2011;12;"JP";"ISR";9999-12-31;"WO";"2011034056";"A1";2011-03-24;"ja"
10821613;2011;15;"ES";"ISR";9999-12-31;"WO";"2011042588";"A1";2011-04-14;"es"
5011252;0;0;"EP";"SUP";2005-09-20;"  ";"";"  ";9999-12-31;"  "
5011252;2005;49;"EP";"NAT";9999-12-31;"EP";"1602742";"A1";2005-12-07;"en"
3077313;0;0;"EP";"SUP";2004-01-12;"  ";"";"  ";9999-12-31;"  "
3077313;2004;10;"EP";"NAT";9999-12-31;"EP";"1367690";"A3";2004-03-03;"  "
8012049;0;0;"EP";"SUP";2009-01-12;"  ";"";"  ";9999-12-31;"  "
8012049;2010;1;"EP";"NAT";9999-12-31;"EP";"2140967";"A1";2010-01-06;"en"
83201644;1984;24;"EP";"NAT";9999-12-31;"EP";"0110471";"A1";1984-06-13;"en"
96402539;0;0;"EP";"SUP";1997-03-06;"  ";"";"  ";9999-12-31;"  "
81108456;1982;21;"EP";"NAT";9999-12-31;"EP";"0052242";"A1";1982-05-26;"de"
81108626;0;0;"EP";"SUP";1982-12-22;"  ";"";"  ";9999-12-31;"  "
11866440;0;0;"EP";"SUP";2015-07-28;"  ";"";"  ";9999-12-31;"  "
11866440;2013;24;"JP";"ISR";9999-12-31;"WO";"2013084260";"A1";2013-06-13;"ja"
15179447;2016;20;"EP";"NAT";9999-12-31;"EP";"3020960";"A1";2016-05-18;"en"
15179515;0;0;"EP";"SUP";2016-04-01;"  ";"";"  ";9999-12-31;"  "
5018575;2007;29;"EP";"NAT";9999-12-31;"EP";"1635441";"A3";2007-07-18;"  "
5028672;0;0;"EP";"SUP";2006-02-24;"  ";"";"  ";9999-12-31;"  "
14893081;0;0;"EP";"SUP";2018-01-02;"  ";"";"  ";9999-12-31;"  "
14893081;2015;48;"ES";"ISR";9999-12-31;"WO";"2015181401";"A1";2015-12-03;"es"
98400560;0;0;"EP";"SUP";1998-06-05;"  ";"";"  ";9999-12-31;"  "
98400560;1998;38;"EP";"NAT";9999-12-31;"EP";"0864748";"A1";1998-09-16;"fr"
18151262;2018;29;"EP";"NAT";9999-12-31;"EP";"3349336";"A1";2018-07-18;"en"
94304608;0;0;"EP";"SUP";1994-10-20;"  ";"";"  ";9999-12-31;"  "
83200409;0;0;"EP";"SUP";1983-09-27;"  ";"";"  ";9999-12-31;"  "
83200409;1983;45;"EP";"NAT";9999-12-31;"EP";"0093461";"A1";1983-11-09;"en"
98203875;0;0;"EP";"SUP";1999-04-19;"  ";"";"  ";9999-12-31;"  "
98203875;2000;21;"EP";"NAT";9999-12-31;"EP";"1003182";"A1";2000-05-24;"en"
13190345;2015;18;"EP";"NAT";9999-12-31;"EP";"2865631";"A1";2015-04-29;"en"
16807542;0;0;"EP";"SUP";2018-05-15;"  ";"";"  ";9999-12-31;"  "
2018224;0;0;"EP";"SUP";2002-11-19;"  ";"";"  ";9999-12-31;"  "
2018224;2003;9;"EP";"NAT";9999-12-31;"EP";"1286048";"A1";2003-02-26;"de"
14178418;2015;6;"EP";"NAT";9999-12-31;"EP";"2832989";"A1";2015-02-04;"en"
14178750;0;0;"EP";"SUP";2015-01-15;"  ";"";"  ";9999-12-31;"  "
11180962;0;0;"EP";"SUP";2012-07-11;"  ";"";"  ";9999-12-31;"  "
11180962;2013;11;"EP";"NAT";9999-12-31;"EP";"2568583";"A1";2013-03-13;"en"
11180141;2012;33;"EP";"NAT";9999-12-31;"EP";"2434127";"A3";2012-08-15;"en"
11180348;0;0;"EP";"SUP";2014-07-29;"  ";"";"  ";9999-12-31;"  "
5016089;0;0;"EP";"SUP";2006-03-31;"  ";"";"  ";9999-12-31;"  "
5016089;2007;5;"EP";"NAT";9999-12-31;"EP";"1748216";"A1";2007-01-31;"en"
7796432;2008;1;"US";"ISR";9999-12-31;"WO";"2008002542";"A2";2008-01-03;"en"
7815165;2008;22;"EP";"ISR";9999-12-31;"WO";"2008061263";"A2";2008-05-29;"de"
96402539;1997;23;"EP";"NAT";9999-12-31;"EP";"0776822";"A1";1997-06-04;"fr"
96500020;0;0;"EP";"SUP";1996-06-17;"  ";"";"  ";9999-12-31;"  "
15179515;2016;20;"EP";"NAT";9999-12-31;"EP";"3020962";"A1";2016-05-18;"en"
15180030;0;0;"EP";"SUP";2016-01-21;"  ";"";"  ";9999-12-31;"  "
8879107;2010;26;"JP";"ISR";9999-12-31;"WO";"2010073310";"A1";2010-07-01;"ja"
9001343;0;0;"EP";"SUP";2009-05-20;"  ";"";"  ";9999-12-31;"  "
5028672;2006;27;"EP";"NAT";9999-12-31;"EP";"1677033";"A1";2006-07-05;"en"
9172777;0;0;"EP";"SUP";2010-06-23;"  ";"";"  ";9999-12-31;"  "
81108626;1983;8;"EP";"NAT";9999-12-31;"EP";"0054133";"A3";1983-02-23;"de"
81300820;0;0;"EP";"SUP";1981-11-23;"  ";"";"  ";9999-12-31;"  "
94304608;1995;1;"EP";"NAT";9999-12-31;"EP";"0632250";"A1";1995-01-04;"en"
94305487;0;0;"EP";"SUP";1995-04-27;"  ";"";"  ";9999-12-31;"  "
8253075;2012;23;"EP";"NAT";9999-12-31;"EP";"2050925";"A3";2012-06-06;"en"
8700900;2008;31;"EP";"ISR";9999-12-31;"WO";"2008089763";"A2";2008-07-31;"en"
86430017;0;0;"EP";"SUP";1986-11-14;"  ";"";"  ";9999-12-31;"  "
86430017;1987;13;"EP";"NAT";9999-12-31;"EP";"0215719";"A1";1987-03-25;"fr"
98400530;0;0;"EP";"SUP";1998-06-18;"  ";"";"  ";9999-12-31;"  "
98400530;1998;39;"EP";"NAT";9999-12-31;"EP";"0865900";"A1";1998-09-23;"fr"
2026380;0;0;"EP";"SUP";2003-04-02;"  ";"";"  ";9999-12-31;"  "
2026380;2003;26;"EP";"NAT";9999-12-31;"EP";"1321669";"A1";2003-06-25;"de"
16807542;2016;50;"JP";"ISR";9999-12-31;"WO";"2016199836";"A1";2016-12-15;"ja"
16807891;2016;50;"XN";"ISR";9999-12-31;"WO";"2016200270";"A1";2016-12-15;"en"
11181469;0;0;"EP";"SUP";2012-03-19;"  ";"";"  ";9999-12-31;"  "
11181469;2012;16;"EP";"NAT";9999-12-31;"EP";"2442089";"A1";2012-04-18;"en"
11180348;2014;35;"EP";"NAT";9999-12-31;"EP";"2428447";"A3";2014-08-27;"en"
11183783;0;0;"EP";"SUP";2012-03-01;"  ";"";"  ";9999-12-31;"  "
13187281;2015;15;"EP";"NAT";9999-12-31;"EP";"2857615";"A1";2015-04-08;"en"
13188199;0;0;"EP";"SUP";2018-04-11;"  ";"";"  ";9999-12-31;"  "
11767746;2012;12;"EP";"ISR";9999-12-31;"WO";"2012035337";"A1";2012-03-22;"en"
11768601;0;0;"EP";"SUP";2016-05-13;"  ";"";"  ";9999-12-31;"  "
5018254;0;0;"EP";"SUP";2006-01-18;"  ";"";"  ";9999-12-31;"  "
5018254;2007;9;"EP";"NAT";9999-12-31;"EP";"1757481";"A1";2007-02-28;"en"
96500020;1996;33;"EP";"NAT";9999-12-31;"EP";"0726391";"A1";1996-08-14;"en"
3011684;0;0;"EP";"SUP";2006-03-06;"  ";"";"  ";9999-12-31;"  "
15180030;2017;6;"EP";"NAT";9999-12-31;"EP";"3128170";"A1";2017-02-08;"de"
15182255;0;0;"EP";"SUP";2016-01-22;"  ";"";"  ";9999-12-31;"  "
8015979;0;0;"EP";"SUP";2009-07-02;"  ";"";"  ";9999-12-31;"  "
8015979;2009;32;"EP";"NAT";9999-12-31;"EP";"2085609";"A1";2009-08-05;"en"
9176325;0;0;"EP";"SUP";2013-03-01;"  ";"";"  ";9999-12-31;"  "
9176325;2013;14;"EP";"NAT";9999-12-31;"EP";"2189656";"A3";2013-04-03;"en"
81300820;1982;36;"EP";"NAT";9999-12-31;"EP";"0059275";"A1";1982-09-08;"en"
81305698;0;0;"EP";"SUP";1983-03-10;"  ";"";"  ";9999-12-31;"  "
14900284;2016;8;"ES";"ISR";9999-12-31;"WO";"2016026989";"A1";2016-02-25;"es"
15001482;0;0;"EP";"SUP";2015-10-06;"  ";"";"  ";9999-12-31;"  "
98402198;0;0;"EP";"SUP";1999-02-11;"  ";"";"  ";9999-12-31;"  "
98402198;2000;10;"EP";"NAT";9999-12-31;"EP";"0984243";"A1";2000-03-08;"fr"
14908627;0;0;"EP";"SUP";2018-04-12;"  ";"";"  ";9999-12-31;"  "
14908627;2016;25;"KR";"ISR";9999-12-31;"WO";"2016099558";"A1";2016-06-23;"en"
1931290;2001;46;"EP";"ISR";9999-12-31;"WO";"0186802";"A2";2001-11-15;"en"
7011831;0;0;"EP";"SUP";2008-01-18;"  ";"";"  ";9999-12-31;"  "
90116359;0;0;"EP";"SUP";1991-01-16;"  ";"";"  ";9999-12-31;"  "
90116359;1991;11;"EP";"NAT";9999-12-31;"EP";"0416413";"A1";1991-03-13;"en"
96305029;0;0;"EP";"SUP";1998-02-04;"  ";"";"  ";9999-12-31;"  "
96305029;1998;12;"EP";"NAT";9999-12-31;"EP";"0754881";"A3";1998-03-18;"  "
9172048;0;0;"EP";"SUP";2013-06-13;"  ";"";"  ";9999-12-31;"  "
9172048;2013;29;"EP";"NAT";9999-12-31;"EP";"2175127";"A3";2013-07-17;"en"
11185413;0;0;"EP";"SUP";2012-03-06;"  ";"";"  ";9999-12-31;"  "
11185413;2012;18;"EP";"NAT";9999-12-31;"EP";"2447963";"A1";2012-05-02;"en"
3011684;2006;16;"EP";"NAT";9999-12-31;"EP";"1365148";"A3";2006-04-19;"  "
8253082;0;0;"EP";"SUP";2009-05-14;"  ";"";"  ";9999-12-31;"  "
11183783;2013;1;"EP";"NAT";9999-12-31;"EP";"2541619";"A1";2013-01-02;"en"
11185364;0;0;"EP";"SUP";2017-08-23;"  ";"";"  ";9999-12-31;"  "
13188199;2018;19;"EP";"NAT";9999-12-31;"EP";"2733329";"A3";2018-05-09;"en"
13190272;0;0;"EP";"SUP";2018-03-14;"  ";"";"  ";9999-12-31;"  "
11768601;2011;42;"JP";"ISR";9999-12-31;"WO";"2011129076";"A1";2011-10-20;"ja"
11778395;0;0;"EP";"SUP";2014-07-31;"  ";"";"  ";9999-12-31;"  "
15182255;2016;8;"EP";"NAT";9999-12-31;"EP";"2988401";"A1";2016-02-24;"en"
15183557;0;0;"EP";"SUP";2016-02-24;"  ";"";"  ";9999-12-31;"  "
8017322;0;0;"EP";"SUP";2009-03-16;"  ";"";"  ";9999-12-31;"  "
8017322;2010;14;"EP";"NAT";9999-12-31;"EP";"2172824";"A1";2010-04-07;"en"
81305698;1983;19;"EP";"NAT";9999-12-31;"EP";"0054380";"A3";1983-05-11;"en"
81890185;0;0;"EP";"SUP";1984-05-23;"  ";"";"  ";9999-12-31;"  "
95303738;0;0;"EP";"SUP";1995-10-23;"  ";"";"  ";9999-12-31;"  "
95303738;1995;50;"EP";"NAT";9999-12-31;"EP";"0686777";"A1";1995-12-13;"en"
9001343;2009;32;"EP";"NAT";9999-12-31;"EP";"2085106";"A1";2009-08-05;"en"
9001357;0;0;"EP";"SUP";2011-12-13;"  ";"";"  ";9999-12-31;"  "
12737707;2013;1;"EP";"ISR";9999-12-31;"WO";"2013000473";"A1";2013-01-03;"en"
12746010;2013;5;"EP";"ISR";9999-12-31;"WO";"2013013676";"A1";2013-01-31;"en"
15150155;0;0;"EP";"SUP";2015-05-28;"  ";"";"  ";9999-12-31;"  "
15150155;2015;26;"EP";"NAT";9999-12-31;"EP";"2886335";"A1";2015-06-24;"de"
9172777;2011;15;"EP";"NAT";9999-12-31;"EP";"2308670";"A1";2011-04-13;"en"
9173981;0;0;"EP";"SUP";2010-11-09;"  ";"";"  ";9999-12-31;"  "
8700903;2008;31;"EP";"ISR";9999-12-31;"WO";"2008089765";"A2";2008-07-31;"en"
8701436;2008;31;"EP";"ISR";9999-12-31;"WO";"2008090039";"A1";2008-07-31;"en"
90116361;0;0;"EP";"SUP";1992-02-18;"  ";"";"  ";9999-12-31;"  "
90116361;1992;15;"EP";"NAT";9999-12-31;"EP";"0415309";"A3";1992-04-08;"en"
96305262;0;0;"EP";"SUP";1996-11-21;"  ";"";"  ";9999-12-31;"  "
96305262;1997;4;"EP";"NAT";9999-12-31;"EP";"0754738";"A1";1997-01-22;"en"
81105763;0;0;"EP";"SUP";1982-02-03;"  ";"";"  ";9999-12-31;"  "
81105763;1982;14;"EP";"NAT";9999-12-31;"EP";"0048799";"A1";1982-04-07;"de"
11189743;0;0;"EP";"SUP";2012-06-13;"  ";"";"  ";9999-12-31;"  "
11189743;2013;21;"EP";"NAT";9999-12-31;"EP";"2594695";"A1";2013-05-22;"de"
9173575;0;0;"EP";"SUP";2012-07-10;"  ";"";"  ";9999-12-31;"  "
9173575;2012;32;"EP";"NAT";9999-12-31;"EP";"2182207";"A3";2012-08-08;"en"
11185364;2017;38;"EP";"NAT";9999-12-31;"EP";"2445075";"A3";2017-09-20;"en"
11186657;0;0;"EP";"SUP";2015-03-10;"  ";"";"  ";9999-12-31;"  "
14178750;2016;5;"EP";"NAT";9999-12-31;"EP";"2980543";"A1";2016-02-03;"en"
14187676;0;0;"EP";"SUP";2015-07-20;"  ";"";"  ";9999-12-31;"  "
11778395;2011;45;"US";"ISR";9999-12-31;"WO";"2011140410";"A1";2011-11-10;"en"
11791010;2013;13;"EP";"ISR";9999-12-31;"WO";"2013041737";"A1";2013-03-28;"es"
8020123;0;0;"EP";"SUP";2009-04-03;"  ";"";"  ";9999-12-31;"  "
8020123;2009;23;"EP";"NAT";9999-12-31;"EP";"2066017";"A1";2009-06-03;"de"
81890185;1984;30;"EP";"NAT";9999-12-31;"EP";"0066035";"A3";1984-07-25;"de"
82100010;0;0;"EP";"SUP";1982-04-26;"  ";"";"  ";9999-12-31;"  "
