id;ipc_text;change_date;bulletin_year;bulletin_nr
13709408;"H02P27/14, H02J3/36, H02M7/483, H02P1/52, H02J3/42, F01D19/00, F03B13/06";2016-02-05;2016;10
9162635;"F03D9/00, F03D9/02";2010-11-12;2010;50
9164086;"B62D21/04, B62D21/14, B62D21/20, B62D29/00, B62D33/02, B60P3/41";2010-04-02;2010;18
12874358;"F16J15/10";2015-01-16;2015;8
12874358;"F16J15/10, F16J15/02, H05K5/06";2015-07-17;2015;34
12874358;"B65D53/02, F16J15/06, F16J15/02, H05K5/06, F16J15/10";2018-06-29;2018;31
4771747;"F03D7/04, F03D9/00, F16H1/32, F16H1/36, F16H57/12, F03D7/02";2012-08-24;2012;39
4772656;"G01P3/481, G01D5/245";2006-05-19;2006;25
9172056;"H02J3/16, H02J3/38, F03D9/25";2017-06-02;2017;27
9176600;"E02D27/42";2010-04-30;2010;22
9178629;"F03D1/06";2010-06-04;2010;27
9707259;"E04H12/08, F03D13/20";2016-03-11;2016;15
9708213;"F03B13/18";2010-10-01;2010;44
9712140;"H02M5/458, H02J3/16";2010-10-01;2010;44
9012114;"F03D7/00, F03D7/02";2011-02-25;2011;13
9013565;"G01P5/00, G01P13/02, F03D7/04, F03D11/00";2011-04-01;2011;18
10153720;"F01D5/18, F01D9/02";2010-09-03;2010;40
10156260;"F03D9/00, H02K3/00, H02K3/12, H02K3/28, H02K3/46, H02K3/48, H02K17/16, H02K57/00, H02K19/34";2010-05-07;2010;23
12824147;"F03D9/00, F03D11/00, F03D1/00, E21F17/00";2014-05-16;2014;25
12824147;"F03D9/00, F03D80/00, F03D1/00, E21F17/00";2016-04-22;2016;21
96402539;"B64D45/02, B64C11/26";1997-04-18;1997;23
96500020;"F03B13/14, F03B13/18";1996-06-28;1996;33
3798023;"H02P9/00";2005-06-24;2005;32
10793516;"C03C13/02";2012-04-08;2012;19
10793516;"C03C3/087, C03C3/112, C03C13/02";2017-07-21;2017;34
10795788;"F03B13/18, F03B13/20";2012-09-14;2012;42
5078066;"G07F9/10, F25B27/00, G07F11/04, F25D31/00";2007-06-22;2007;30
10012671;"H02J3/40";2011-01-14;2011;7
10156260;"F03D9/00, H02K3/00, H02K3/12, H02K3/28, H02K3/46, H02K3/48, H02K17/16, H02K19/34";2017-12-15;2018;3
10156260;"F03D9/25";2017-12-22;2018;4
13714280;"F03D9/00, F03D11/00, H02J3/38, F03B13/00";2015-09-04;2015;41
13714280;"F03D9/00, F03D80/00, H02J3/38, F03B13/00";2016-01-08;2016;6
7015425;"F03D3/06, F03D7/06";2009-01-09;2009;7
7016695;"F03D7/02";2008-03-28;2008;18
7020720;"F03D11/00";2009-03-27;2009;18
4772656;"G01P3/481, G01D5/245, G01P3/48, G01P3/489, H03H21/00";2009-12-04;2010;1
9830811;"F03D9/00, G03B21/50, F03D11/00, F03D3/00";2011-09-09;2011;41
10801454;"F03B3/12, F03D1/06";2012-09-28;2012;44
10803333;"F03D7/04, F03D9/02";2012-10-26;2012;48
10803433;"F03D7/06, F03D3/06";2012-09-21;2012;43
10156260;"H02K3/12, H02K3/14, H02K3/28, H02K7/18, H02K15/085, F03D9/25";2018-03-16;2018;16
10158264;"F03D11/02";2011-09-02;2011;40
7717965;"F01D5/14";2008-11-14;2008;51
7717965;"F01D5/14, F03D1/06";2015-11-06;2015;50
7722543;"F03D1/06, F03D7/02, F03D11/00";2008-11-12;2008;49
9704498;"F02D9/02";2010-09-03;2010;40
9710514;"F21V17/02, F21L4/00, F21V21/00, A01K27/00";2010-10-15;2010;46
96402041;"B23P15/04, B21D26/02, B23K20/18";1997-02-14;1997;14
96810059;"F01D5/26";1996-07-05;1996;34
96915981;"B61D17/04, B62D27/02, C09J5/04";1999-01-29;1999;11
12170531;"H02K1/20, H02K7/18";2013-12-03;2013;49
12170924;"F03D3/04";2013-06-18;2013;25
12170924;"F03D3/04, F03D7/06";2015-03-13;2015;16
97914972;"G05D23/19";1998-11-13;1999;1
97922660;"B60L11/02";1998-12-30;1999;7
97922660;"B60L11/02, B60L8/00, B63H19/02";1999-04-30;1999;24
9167129;"G01M9/06, G01L9/04, G01L9/06, G01L9/08";2010-01-29;2010;9
9167129;"G01L9/00, G01M9/06";2011-12-02;2012;1
7722543;"H02J3/28, F03D7/02, F03D1/06, H02J3/38";2016-02-19;2016;12
7722679;"B60P3/40";2009-02-13;2009;12
16795270;"H02K21/22, H02K1/27, H02K7/18";2018-06-22;2018;30
4806416;"C07D417/14, C07D413/14, C07D403/14, C07D409/14, A61P25/18, A61K31/404, A61K31/423, A61K31/428, A61K31/454, A61K31/4709, A61K31/55";2006-08-18;2006;38
9014635;"F03D11/00";2011-04-22;2011;21
9150841;"F03D7/02, F03D7/04";2009-07-03;2009;32
9156242;"F03D7/02";2009-09-14;2009;42
96902019;"B64C39/06, B64C37/00, B60F5/02, B63B1/24, B63H7/00";2001-01-19;2001;10
8802851;"H02J3/38, H02J3/40";2010-05-21;2010;25
12887655;"B64C3/36, C23C4/06, C23C16/06, F01D5/28, B29C70/00";2015-08-07;2015;37
12887655;"C23C4/08, F01D5/28, B29C70/00, C23C4/18, C23C24/04, C23C14/34, C23C14/58, B64C23/00, B64D15/12, B64D45/00, B64D45/02, B64C11/20";2016-05-13;2016;24
12005534;"F03D11/00";2013-01-29;2013;5
12005534;"F03D80/30";2018-05-11;2018;24
12006083;"F03D1/00, F03D7/02, E04H12/00";2014-03-05;2014;10
9795963;"F03D7/04";2011-09-16;2011;42
9795963;"H02P9/04, H02P9/10, H02J3/16, H02J3/38, F03D9/00, G05F1/70, H02J3/50";2016-02-12;2016;11
13716322;"G01M13/04, G01M17/10";2015-01-30;2015;10
13717492;"B66C1/10, B66C1/12, B66C1/18";2015-01-23;2015;9
7021392;"F03D1/06, F03D7/02";2008-07-18;2008;34
7022192;"F03D7/02, F03D7/04, F03D11/00";2009-04-17;2009;21
9840678;"F03D1/00";2011-12-02;2012;1
9844615;"B60L15/20, B60K6/445, B60W10/08, B60W10/26, B60W20/00";2012-02-17;2012;12
8801105;"F03D3/04, F03D3/06";2010-04-23;2010;21
8805381;"H02J7/35, G05F1/66, G05F1/70";2011-04-29;2011;22
10161199;"F03D1/06, F03D11/00";2010-10-01;2010;44
10162076;"H02K7/116, F03D11/02, // H02K7/18, H02K7/108, H02K7/08";2011-11-23;2011;45
14190216;"B23K9/02, B23K9/167, B23K26/067, B23K26/14";2016-04-26;2016;17
14197202;"F16C33/78";2015-06-05;2015;28
13717231;"G05B13/02, G06N3/04";2014-10-10;2014;46
13717968;"E02B17/00, E02B17/02";2014-12-26;2015;5
13717968;"E02B17/00, E02B17/02, F03D13/20";2017-03-24;2017;17
9156242;"F03D7/02, F03D7/04";2016-07-22;2016;34
9156308;"G01P5/06, G01P7/00";2009-08-28;2009;40
9160250;"F03D7/02";2010-10-15;2010;46
10000318;"C23C14/06, F03D7/02, F16H55/06";2011-06-17;2011;29
10000318;"F03D11/00, F16H55/17, F16H57/04, F03D7/02";2015-05-01;2015;23
10804769;"F03D11/04, E02B17/04";2012-05-04;2012;23
10804769;"E02B17/04, F03D13/25";2017-04-28;2017;22
10807577;"F03D7/04";2013-08-02;2013;36
78100696;"F03D7/02, F03D11/04";1980-02-05;1980;7
78100696;"F03D7/02, F03D11/04, E04H12/00";1980-05-23;1980;15
8803088;"H05K7/20";2010-05-07;2010;23
8803088;"F04D29/70, H05K5/02, H05K7/20";2015-09-04;2015;41
8813618;"H02P9/04, F03D7/02, F03D7/06";2011-06-17;2011;29
8806770;"H02J3/14, H05B37/02";2010-08-06;2010;36
8836868;"B63B27/14, B63B21/00";2010-05-14;2010;24
8846171;"F03D7/02";2010-07-30;2010;35
12172024;"F03D11/00, G01M7/02, G01M7/06";2013-12-17;2013;51
12172024;"F03D17/00, G01M7/02, G01M7/06";2016-03-25;2016;17
4818890;"F16C23/08, F16C33/60, F16C19/56, F03D11/00, F16C19/50, F16C33/36, F16C33/62, F16C33/64";2007-04-27;2007;22
9840259;"F03D7/02, H02P9/08";2011-11-25;2011;52
10000542;"H02K15/03, H02K1/27, H01F7/02";2011-06-24;2011;30
13795810;"B63B21/50";2015-07-10;2015;33
13795810;"B63B21/50, B63B35/44, F03D13/20";2016-06-24;2016;30
13796296;"G01N25/00";2015-03-06;2015;15
12006083;"E04H12/34, F03D13/20, F03D1/00";2016-09-02;2016;40
12006083;"F03D13/10, F03D13/20, E04H12/34";2018-03-16;2018;16
12173010;"C12N9/90, C12N15/63, C12P7/42, C12P7/52";2013-12-17;2013;51
12174982;"F01D5/28";2013-01-08;2013;2
8813618;"H02P9/04, F03D7/02, F03D7/06, F03D9/25";2017-03-10;2017;15
8839256;"F03D1/06, F03D7/02";2010-05-21;2010;25
16155965;"H02P9/04, H02J3/38, // F02C9/00";2017-07-21;2017;34
16163818;"F03B13/18, F16H19/06, F16H33/02, F16H31/00, F16D43/208";2016-12-02;2017;1
9798669;"A61B18/14, // A61B17/00, A61B18/18, A61B18/24, A61N7/00, A61B19/00, A61B18/00";2011-12-16;2012;3
9798933;"F16F7/02, F16F7/08";2012-09-28;2012;44
7107167;"F03D1/06, F03D7/02, F03D11/00";2008-09-26;2008;44
7117813;"F03D7/02, F03D7/04, H02J3/38, H02M5/458";2008-04-11;2008;20
10014060;"H02G3/04";2011-06-17;2011;29
10014060;"H02G3/04, E04B1/94, F16L57/04, H01B7/29";2013-06-28;2013;31
13160659;"F03D7/02, F03D7/04";2013-12-17;2013;51
13163242;"F01D5/14, F01D9/04";2013-11-05;2013;45
13165114;"F16C33/66, F16N31/00";2013-10-29;2013;44
10166590;"F03D1/06, // B29D99/00";2010-12-17;2011;3
10166590;"F03D1/06, // B29D99/00, B29L31/08";2017-08-04;2017;36
79100023;"F16H57/00, C21C5/50, F16M7/00";1979-05-30;1982;37
79101738;"F16C33/78, F16J15/32";1979-11-27;1980;2
10814529;"H02P27/02, H02M7/04, H02K7/18";2012-06-08;2012;28
10814529;"H02P27/02, H02M7/04, H02K7/18, H02P25/22, H02P9/48, H02M7/06, H02P25/18, H02P29/02, // H02K3/28, H02K11/00";2015-04-10;2015;20
16709172;"B64C11/00, B64C11/18, B64C21/02";2017-09-08;2017;41
16710393;"F03D7/02, F03D7/04";2017-12-28;2018;4
9796606;"F03D11/00";2011-08-26;2011;39
9802188;"G01S13/88, G01S13/56, F03D7/00, G01S13/87, G01S13/93";2011-09-16;2011;42
11794434;"F24J2/07, F24J2/28, F24J2/48, F24J2/46, F03G6/00";2013-09-13;2013;42
11799071;"B29C70/54";2013-10-11;2013;46
9710514;"F21V23/04, F21V21/116, F21V21/008, A01M29/00";2012-04-27;2012;22
9710514;"A01M29/10, F21V23/04, // F21V21/116, F21V21/008";2014-09-26;2014;44
10003685;"E02D27/42, F03D1/00, F03D11/04";2010-09-10;2010;41
10006200;"F03D7/02";2010-11-19;2010;51
13862661;"F01D5/20, F01D11/08, F02C7/28";2015-09-18;2015;43
16168397;"F03D1/06";2016-10-07;2016;45
16168734;"H02K3/52, H02K5/20, H02K9/22, H02K7/00";2016-10-07;2016;45
16714435;"F03D1/06";2018-01-12;2018;7
16714486;"B23C3/18, B23C3/34, B23B3/26";2017-12-28;2018;4
16714937;"F03D80/60";2018-01-12;2018;7
13718292;"G01S17/95";2014-12-26;2015;5
95102107;"A61M5/155";1995-07-07;1995;34
95102107;"A61M5/155, A61M5/148, A61M5/20";1995-11-22;1996;2
13725554;"G01B21/16, E02D33/00, G01B21/32";2016-04-22;2016;21
13726240;"F03B13/20, F03B13/18";2015-01-23;2015;9
10167615;"H02K3/28, H02K11/04, // H02K7/18";2012-01-04;2012;1
10172036;"F03D7/02";2011-01-28;2011;9
13834842;"F03D9/00, F03D1/04, F03D11/00";2015-03-20;2015;17
13718353;"F01K3/02, F01K3/12, F01K7/00";2015-02-06;2015;11
16892450;"F03D7/04";2018-03-30;2018;18
95120233;"F04F5/24";1996-05-17;1996;27
10000849;"F03D7/04, F03D9/00";2010-07-02;2010;31
10000849;"F03D7/04, F03D7/02";2013-07-12;2013;33
10001546;"F03D1/00, F03D11/04, F03D11/00, F03D11/02, F03D9/00";2010-07-16;2010;33
16717379;"F03D7/02, F03D1/00";2018-01-26;2018;9
16724948;"H02K1/27";2018-02-23;2018;13
16727541;"B64C27/54, B64C39/02";2018-02-23;2018;13
4821690;"F16C33/34, F16C33/54, F16C33/58, F16C19/46, F16H57/02, F04B27/08";2006-10-20;2006;47
9776161;"F03B13/06, B65D88/16, B65D88/76";2011-02-11;2011;11
4005151;"H02M7/537";2004-07-23;2004;37
4020342;"F28F21/02, H05B3/14";2005-01-21;2005;10
4022663;"F03D11/04";2005-02-11;2005;13
4818890;"F16C23/08, F16C33/60, F16C19/56, F16C19/50, F16C33/36, F16C33/62, F16C33/64";2016-07-29;2016;35
9772916;"F03D11/00";2011-03-18;2011;16
13796296;"G01W1/02";2016-01-15;2016;7
13798350;"B29C65/52, F03D1/06";2015-09-18;2015;43
13800708;"F16C25/08, F16C19/26, F16C33/58, F16C33/76";2015-03-13;2015;16
9802188;"F03D11/00, G01S7/41, G01S13/88, G01S13/56, G01S13/87, G01S13/93, F03D7/00";2013-04-12;2013;20
13779249;"B29C67/00, B29L23/00, B29C70/32, B29B11/16, B29C70/22";2015-06-26;2015;31
16731785;"F03D1/06";2018-02-23;2018;13
94115019;"G01B11/16, G01M11/08, G01D5/353";1995-03-03;1995;16
2380136;"F03D9/00, F03B13/18";2003-11-14;2004;1
12890329;"F03D9/00, F03D11/04";2015-06-19;2015;30
12890329;"F03D80/50, F03D9/28";2018-04-27;2018;22
13000461;"F03D11/00, F16L7/00";2014-08-05;2014;32
13160215;"F03D1/06";2014-09-23;2014;39
13163789;"F03D3/06, H02K7/18";2013-07-23;2013;30
13168554;"F03B17/06";2013-11-26;2013;48
12175268;"F21S8/00";2012-11-06;2012;45
16716537;"F03D17/00";2018-01-19;2018;8
16717316;"F01D25/10, F02C1/04, F02C6/16";2018-01-19;2018;8
13834842;"F03D1/04";2015-12-18;2016;3
13846163;"F03D3/04";2015-07-24;2015;35
13846163;"F03D3/04, F03D1/04";2016-06-24;2016;30
4756776;"H03H17/02, G05B13/04, H02P6/18";2006-02-24;2006;15
4766936;"F04D29/34, F04D29/36";2007-04-06;2007;19
11799071;"B29L31/08, B29B11/16";2015-02-27;2015;14
11799071;"B29C70/46";2015-07-17;2015;34
15798031;"G05B9/02, G05B19/4063, F03D7/02";2017-08-25;2017;39
16169269;"F03D17/00";2016-10-14;2016;46
16171241;"H02M3/28, H02M7/00, H02J3/38, H02J1/10, H02M1/00";2016-11-25;2016;52
13784491;"F02C7/18, F01D25/12, F02K3/00, F01D5/08";2014-11-21;2014;52
13784491;"F01D5/18, F01D9/06, F23R3/00, F23R3/06";2015-12-04;2016;1
9777497;"B63B21/50, E02B17/02";2011-05-13;2011;24
9783256;"B64C27/46";2011-05-20;2011;25
9783256;"F03D1/06, B64C27/46";2012-01-13;2012;7
13731673;"B24B9/20, B24B19/14, B24B55/02, B29C70/54";2015-03-27;2015;18
13737603;"F16H1/22, F03D11/02, F16H37/06, F16H57/021, F16H57/025, F16H1/26, F16H57/02";2015-04-17;2015;21
10004311;"F03D7/02";2011-01-14;2011;7
13858825;"F01D5/18, F02C7/12";2015-09-04;2015;41
13871350;"F03D7/04, F03D9/02, H02P9/00";2015-07-17;2015;34
13800708;"F16C25/08, F16C19/26, F16C33/58, F16C33/76, F16C19/52";2015-10-16;2015;47
17159519;"G01N29/14, G01M13/02, G01N29/44, G01N29/48";2017-08-11;2017;37
9772916;"F03D11/00, G01L1/24, G02B6/02";2012-09-07;2012;41
9774231;"H02J11/00, H02J3/28";2011-03-04;2011;14
4026122;"F03D11/02, F16H47/08, F16H61/50, F03D7/04";2005-05-13;2005;26
4026122;"F03D7/02, F03D7/04, F03D11/02, F16H61/56, F16H47/08";2014-08-22;2014;39
95105685;"E04B1/98";1995-10-27;1995;50
95109225;"H02P9/42";1995-11-03;1995;51
95109225;"H02P9/42, H02P9/10, H02P9/04, F03B15/08";1996-04-12;1996;22
97922248;"F03D7/02";1999-01-22;1999;10
97931608;"F16H21/46";2000-04-28;2000;24
4787807;"F03D7/04";2006-05-05;2006;23
14165663;"F03D7/02, F03D1/06";2015-10-27;2015;44
14168707;"C21D6/00, C22C38/00, C22C38/02, C22C38/04, C22C38/42, C22C38/44, C22C38/46, C22C38/60";2014-11-25;2014;48
2702488;"F03D7/02";2004-10-08;2004;48
2719883;"F03D7/02, F03D11/02, F03D11/00";2003-10-24;2003;50
2726301;"H02K1/30, H02K1/18, H02K5/04, H02K7/08";2004-01-19;2004;10
9712093;"E02D27/42";2010-09-24;2010;43
13193258;"F01D9/06, F01D25/18";2015-05-19;2015;21
13193258;"F01D9/06, F01D25/18, F01D25/16";2016-12-23;2017;4
7117813;"F03D7/02, F03D7/04, H02J3/38, H02M5/458, H02P9/42, H02P9/00, H02M1/00";2013-10-11;2013;46
7118132;"H02J3/28, H02J15/00";2009-03-13;2009;16
11773623;"H02J3/32, H02J3/16, H02J3/18, H02J3/38";2013-07-19;2013;34
11774074;"B63B15/00";2013-11-29;2014;1
12007019;"B64D15/20, F03D11/00";2014-04-15;2014;16
12007019;"G01N21/47, F03D80/40, F03D17/00, B64D15/20";2016-07-08;2016;32
13862661;"F01D11/08";2015-11-06;2015;50
13864933;"F16H1/32, F16H59/46, F16H61/02, F16H61/12, G01L3/10, H02P29/00";2015-09-25;2015;44
8752883;"F03D7/04";2011-01-28;2011;9
8752883;"F03D7/02";2013-10-25;2013;48
8762294;"F16H47/04, F03D11/02";2010-02-12;2010;11
9167362;"C02F1/00";2010-06-18;2010;29
9167362;"C02F1/44, C02F1/00";2011-02-04;2011;10
9167579;"G05F1/67";2010-01-29;2010;9
9160501;"F03D1/06";2010-10-22;2010;47
9160988;"B29C70/34, B29C70/44, B29C70/48";2010-10-29;2010;48
9162643;"F03D1/00, F03D11/04";2009-11-20;2009;52
13865710;"H04L29/12";2015-09-25;2015;44
13865710;"H04L29/12, A61B5/00, A61B5/145";2016-06-24;2016;30
13865710;"A61B5/00, A61B5/145, H04Q9/00";2016-11-11;2016;50
8764266;"F03D7/04";2010-01-15;2010;7
8764266;"F03D7/04, F03D7/02";2016-10-21;2016;47
8765487;"F03D11/00, F03D7/04";2011-02-25;2011;13
4768543;"B63B21/50";2006-05-19;2006;25
4785805;"F03B13/18";2006-01-20;2006;10
9831266;"F03D3/06";2011-09-09;2011;41
97944374;"F03B13/20, F03D5/06";1999-05-21;1999;27
98105716;"F02B29/04, F01N3/04";1998-09-11;1998;44
98110791;"H02P9/10, F02G5/04, H02P9/04";1999-04-01;1999;20
12849845;"F03D1/06, F03D1/02, F03D11/00";2014-08-22;2014;39
12849845;"F03D1/06, F03D80/00";2016-02-26;2016;13
13868677;"F21V21/00";2015-10-02;2015;45
13868677;"F21V23/02, F21V7/00, // F21S2/00, F21W111/00, F21Y115/10, F21Y103/10";2016-07-15;2016;33
13786708;"F03D11/04, E02B17/00, E02B17/02";2015-02-13;2015;12
13786708;"F03D13/20, E02B17/00, E02B17/02, E04B1/41, E04H12/34, E04H12/22";2016-05-20;2016;25
13168554;"F03B17/06, F03B7/00";2018-02-02;2018;10
13170975;"H02K1/18, H02K5/04, // H02K15/14";2014-12-09;2014;50
13199742;"F04B1/04, F04B1/053, F03C1/053";2014-07-02;2014;27
13382110;"F03D11/00, F16H57/04";2014-10-01;2014;40
5001793;"F16H1/28";2005-06-17;2005;31
5002470;"F03D11/00";2005-07-01;2005;33
5002470;"F03D11/00, F16C23/08";2010-07-02;2010;31
9749774;"C10M107/38, C10M169/04, C10N30/06, C10N30/10, C10N40/04";2011-01-14;2011;7
9756325;"H02P9/08, H02M5/458, F03D9/00";2011-08-26;2011;39
9167579;"H02J3/38, H02J3/00";2014-06-06;2014;28
12826557;"F03D7/02, F03D9/00, H02K11/00, H02K7/18";2014-09-26;2014;44
16171241;"H02M3/28, H02M7/00, H02J3/38, H02J1/10, H02M1/00, H02J3/36";2018-05-04;2018;23
16171541;"B29C65/48, // B29C65/78, F03D1/06";2016-10-28;2016;48
13871350;"F03D7/04, F03D9/02, H02P9/00, H02J3/36, H02J3/38";2015-08-28;2015;40
13871350;"F03D7/04, H02P9/00, H02J3/36, H02J3/38";2016-05-06;2016;23
9162643;"F03D1/00, F03D11/04, F03D11/00";2013-10-18;2013;47
9165181;"B62D35/02, B62D37/02";2009-12-11;2010;2
9833610;"F03B17/06, F03B13/26, F03B13/22, F03B11/02, F03B3/12";2011-09-16;2011;42
9846837;"F02C1/05, F02C1/00, F03G6/00, F03G6/04, F03G6/06, F24J2/00";2012-04-08;2012;19
9801367;"F03D11/00";2012-03-23;2012;17
9801367;"F03D11/00, F03D1/06";2013-04-19;2013;21
13777014;"B24B19/14, B24B19/26, B24B27/00";2015-07-17;2015;34
13165114;"F16C33/66, F16N31/00, F16N29/02";2014-10-17;2014;47
13165271;"F16H47/04";2013-10-29;2013;44
13166811;"B64C3/18, B64C27/473, B64C27/72, B64C3/44";2013-11-19;2013;47
98935023;"H02K1/24, H02K19/22";2000-03-10;2000;17
1962807;"H02J7/32, H02J9/06";2003-02-28;2003;16
1972049;"F16D1/09";2003-06-06;2003;30
13737654;"F03D1/04, F03D1/06, F03D11/02, F03D7/02, F03D1/02";2015-02-06;2015;11
13737654;"F03D15/00";2016-02-05;2016;10
15798740;"F03B11/06, F03B3/00, F03B3/12, F16C32/04, F16C17/14, F16C33/06, F16C33/18, H02K21/00";2017-03-03;2017;14
91104180;"H02P5/402";1991-08-02;1991;38
9775217;"F03D9/00, F03D11/00, F03D7/02";2011-09-16;2011;42
9775217;"F03D80/00, F03D9/00, F03D7/02";2016-02-12;2016;11
13785027;"F02C7/18, F01D5/08, F01D25/12, F02K3/00";2014-11-21;2014;52
13785027;"F01D5/18, F01D9/06, F23R3/00, F23R3/06";2015-12-04;2016;1
13868677;"F21V23/02, F21V7/00, // F21S2/00, F21W111/00, F21Y115/10, F21Y103/10, F21Y101/00";2017-03-03;2017;14
13870947;"B63B35/44, F03D11/04, F03D7/02";2015-10-16;2015;47
14168707;"C21D8/06, C21D1/55, C22C38/46, C22C38/00";2017-09-01;2017;40
14169600;"F16C33/60, F16C19/38, F16C25/06, // F03D11/00";2014-12-23;2014;52
16812581;"B63B35/44, B63B39/03, E02B17/04";2018-03-23;2018;17
16814253;"H01M8/18, H01M8/02";2018-03-30;2018;18
12827676;"F16N29/02, B23Q11/02, F03D11/00, F16N25/00, F16N7/00, G05B15/02, H04L29/12";2014-06-06;2014;28
12828212;"F03D11/00, F03D9/00";2014-06-06;2014;28
13001038;"F03D7/02";2013-09-10;2013;37
13001038;"F03D7/02, F03D7/04";2015-01-30;2015;10
13001433;"E02B17/00, F03D11/04, // E04H12/00";2013-10-08;2013;41
16782179;"F03D80/60, F03D80/70, F01M11/00";2018-04-27;2018;22
16797288;"G06F19/00, G01S3/80, G01W1/00";2018-02-23;2018;13
5002470;"F03D80/00, F16C23/08";2016-01-15;2016;7
5002763;"H01R4/00, H01R43/00";2005-07-15;2005;35
5012630;"F03D1/06";2005-11-04;2005;51
10003576;"F16H57/04, F16H1/22, F03D11/00";2011-09-02;2011;40
10003869;"B61C11/00, B62D57/04";2011-09-09;2011;41
14169600;"F16C33/60, F16C19/38, F16C25/06";2016-01-15;2016;7
14170286;"F03D1/06";2015-12-02;2015;49
14175802;"B29C47/00, B29C47/06, B29C47/10, B29C70/52, B29C70/74, // B29L31/00";2015-02-18;2015;8
9786864;"F03B13/24, F03B13/14, F03B13/16, F03B13/18";2011-06-24;2011;30
9790601;"F03D3/06";2011-04-29;2011;22
9832552;"F03D9/00";2011-09-09;2011;41
9832552;"F03D9/00, F03D1/04, F03D7/02";2013-07-12;2013;33
9836745;"H01L31/052";2011-09-09;2011;41
12826549;"F03D9/00, H02K7/18";2014-09-26;2014;44
12826549;"F03D9/00, H02K7/00, H02K7/18, H02K11/00, H02K16/00";2015-05-29;2015;27
13382110;"F03D7/02, F03D7/04, F03D11/00, F16H57/04";2015-10-23;2015;48
13382110;"F03D80/70";2016-03-04;2016;14
13870947;"B63B35/44, F03D7/02, F03B13/18, F03D1/04, F03D13/20";2016-07-22;2016;34
13875836;"F16C35/077";2015-09-04;2015;41
9836745;"H01L31/052, H01L31/042";2013-06-28;2013;31
9849600;"H04W52/30, H04B7/005";2012-06-29;2012;31
9849600;"H04W52/30, H04B7/005, H04W52/02, H04W28/10, H04W52/14, H04W52/36, H04W88/08";2013-05-31;2013;27
13777264;"F04D29/58, F04D29/60, F04D29/62, F04D29/64, F25D17/06";2015-07-17;2015;34
13795812;"B63B35/28, E02B17/08, F03D11/04, F03D1/00, B63B35/00, B66C23/18, B63B1/10, B63B1/04";2015-07-10;2015;33
9712140;"H02J3/18, H02P9/00, H02J3/38, F03D9/25, H02M5/458, H02J3/16";2017-02-17;2017;12
13193998;"B29C70/54, B29C70/22, // B29L31/08";2015-05-26;2015;22
96200720;"B32B5/22, B29C70/88, H01Q17/00";1996-09-27;1996;46
96202199;"B60K7/00";1996-10-11;1996;48
3789068;"F03D1/04, F03D1/02, F03D11/02";2006-08-18;2006;38
13166811;"B64C3/18, B64C27/473, B64C27/72, B64C3/44, B64C3/48, B64C3/52";2016-02-26;2016;13
13168633;"F01D5/18, F01D5/28";2013-11-26;2013;48
13382267;"F03D7/02";2015-01-06;2015;2
13382510;"H02P9/10, H02P9/30, H02P21/00";2015-06-16;2015;25
13382510;"H02P21/24, H02P9/10, H02P9/30";2016-05-13;2016;24
9765921;"B29C65/00, F03D1/06";2011-03-18;2011;16
13728528;"F24J2/04, F24J2/10, F24J2/24, F24J2/07";2015-03-27;2015;18
13792251;"F01K3/00, F25J1/00, F25J1/02, F25J3/04";2015-05-08;2015;24
13798374;"E21B47/09, E21B47/12, E21B43/10";2015-08-28;2015;40
16814253;"H01M8/18, H01M8/02, H01M8/026, H01M8/0258, // H01M8/0273";2018-04-20;2018;21
94915318;"F03D3/02, F03D7/06, // F03D11/04";1996-02-09;1996;13
8805381;"H02J3/38, H02J3/48, H02J3/50, G05F1/67";2012-12-07;2013;2
8805381;"H02J3/48, H02J3/50, H02J3/16, G05F1/67";2013-09-27;2013;44
13001640;"B08B7/00, B08B1/00, A46B13/06";2014-05-13;2014;20
13001710;"F03D9/00";2013-10-08;2013;41
13001710;"F03D9/00, H02J3/14";2015-01-16;2015;8
11774223;"F03D9/00, F03D3/00, F03D3/06, F16M11/00, H01L31/04, H01L31/058, H02K7/18";2013-02-01;2013;10
11784583;"F03D11/00, G05B23/02";2014-08-22;2014;39
9799623;"C10M149/14, C10M173/02, C10M177/00, C10N30/06, C10N40/02, C10N40/06, C10N40/25, C10N70/00";2011-09-16;2011;42
12007121;"F16H57/04";2013-05-07;2013;19
12152253;"F03D7/02";2012-05-08;2012;19
12153623;"F04D29/18, F04D29/24, F04D29/30, F04D29/32, F04D29/44, F04D29/46, F04D29/54, F04D29/66";2013-08-06;2013;32
97200890;"H02J7/00";1997-08-15;1997;40
97200890;"H02J7/00, G01R31/36";1998-04-17;1998;23
97202264;"E02B17/00, E02B3/24, E02B17/02";1997-12-12;1998;5
13002703;"F01D5/16, F01D5/26, F01D25/06";2014-11-25;2014;48
13151677;"H02K9/10, // H02K7/18";2014-07-22;2014;30
13875836;"F16C35/077, F03D11/00";2015-12-18;2016;3
13875836;"F16C35/077";2017-06-09;2017;28
98925980;"B66C23/28, B66C23/70";2000-05-19;2000;27
7022192;"F03D17/00, F03D7/02, F03D7/04";2018-07-20;2018;34
7023111;"F42B10/24, F42B10/64";2008-05-09;2008;24
5021624;"B25B23/18, B25B21/00";2006-04-07;2006;21
