id;change_date;bulletin_year;bulletin_nr;prior_seq_nr;prior_kind;prior_auth;prior_nr;prior_date
16754160;2018-01-19;2018;8;1;"al";"JP";"20150082781";2015-04-14
10707859;2012-08-17;2012;38;1;"al";"EP";"20090014181";2009-11-12
10710552;2011-12-23;2012;4;1;"al";"DE";"20091013728";2009-03-20
8864798;2010-08-27;2010;39;2;"al";"SE";"20080000291";2008-02-08
10711880;2012-01-06;2012;6;1;"al";"FR";"20090052056";2009-03-31
13191791;2014-02-12;2014;7;1;"al";"US";"20090156034P";2009-02-27
13191791;2014-02-12;2014;7;2;"al";"US";"20100713076";2010-02-25
11760688;2013-06-28;2013;31;1;"al";"US";"20100385767P";2010-09-23
11760688;2013-06-28;2013;31;2;"al";"GB";"20100016003";2010-09-23
13196258;2014-07-15;2014;29;1;"al";"EP";"20130150874";2013-01-10
14199031;2015-07-07;2015;28;1;"al";"KR";"20140000463";2014-01-02
12151110;2012-07-17;2012;29;1;"al";"DK";"20110070023";2011-01-18
12151110;2012-07-17;2012;29;2;"al";"US";"201161433646P";2011-01-18
15749874;2017-06-23;2017;30;1;"al";"GB";"20140014666";2014-08-19
2793100;2004-07-30;2004;38;1;"al";"DE";"2001162942";2001-12-20
16756019;2017-12-01;2018;1;1;"al";"US";"201514629653";2015-02-24
90116359;1991-01-26;1991;11;1;"al";"JP";"19890218498";1989-08-28
10795753;2012-09-07;2012;41;1;"al";"GB";"20090021207";2009-12-03
12001493;2012-11-13;2012;46;1;"al";"DE";"201110101271";2011-05-12
8864957;2010-07-30;2010;35;1;"al";"DE";"20071062529";2007-12-20
8867499;2010-09-03;2010;40;1;"al";"US";"20070016305";2007-12-21
10710222;2013-03-01;2013;14;1;"al";"DE";"20091043684";2009-10-01
10711622;2011-11-25;2011;52;1;"al";"EP";"20090153330";2009-02-20
13184675;2014-04-22;2014;17;1;"al";"US";"201213652865";2012-10-16
13190534;2014-05-06;2014;19;1;"al";"US";"201213664587";2012-10-31
12005304;2012-11-13;2012;46;1;"al";"AT";"20100000663";2010-04-23
12008662;2013-07-02;2013;27;1;"al";"IT";"2011PS00015";2011-12-30
8865742;2010-09-03;2010;40;1;"al";"US";"20070004632";2007-12-24
10710921;2011-12-23;2012;4;1;"al";"NL";"20091036733";2009-03-19
90114247;1991-04-26;1991;24;1;"al";"DE";"19893924494";1989-07-25
94119623;1995-05-12;1995;26;1;"al";"JP";"19930315166";1993-12-15
12803144;2014-03-28;2014;18;1;"al";"US";"201161499904P";2011-06-22
12803361;2014-03-21;2014;17;1;"al";"US";"201161499065P";2011-06-20
13192888;2014-06-03;2014;23;1;"al";"US";"201213689860";2012-11-30
13194441;2014-08-19;2014;34;1;"al";"US";"201313770125";2013-02-19
11760896;2013-05-31;2013;27;1;"al";"US";"20100376503P";2010-08-24
12801731;2014-06-20;2014;30;1;"al";"EP";"20110195628";2011-12-23
6100528;2006-03-10;2006;17;1;"al";"DE";"2000144096";2000-09-07
6120941;2007-02-16;2007;12;1;"al";"FR";"20050052822";2005-09-20
90116361;1991-01-19;1991;10;1;"al";"JP";"19890221555";1989-08-30
94115019;1995-03-03;1995;16;1;"al";"DE";"19934332621";1993-09-24
10706654;2011-12-09;2012;2;1;"al";"DK";"20090000300";2009-03-06
10706654;2011-12-09;2012;2;2;"al";"US";"20090158048P";2009-03-06
10708706;2011-11-18;2011;51;1;"al";"DE";"20091009017";2009-02-16
10709569;2011-12-23;2012;4;1;"al";"GB";"20090004873";2009-03-20
12808602;2014-10-03;2014;45;2;"al";"US";"201213652970";2012-10-16
13851769;2015-08-07;2015;37;1;"al";"IN";"MM31422012";2012-10-30
13192270;2014-05-20;2014;21;1;"al";"DE";"201210221067";2012-11-19
13195114;2014-06-10;2014;24;1;"al";"DE";"201210111838";2012-12-05
12152190;2012-07-24;2012;30;1;"al";"JP";"20110013398";2011-01-25
13185343;2014-04-01;2014;14;1;"al";"US";"201213628096";2012-09-27
10713644;2012-01-27;2012;9;1;"al";"DE";"20091002501";2009-04-20
11760659;2013-06-21;2013;30;1;"al";"US";"20100882549";2010-09-15
11757021;2012-12-21;2013;4;1;"al";"US";"20100315792P";2010-03-19
12805227;2014-03-28;2014;18;1;"al";"US";"201113169978";2011-06-27
9755911;2011-07-22;2011;34;1;"al";"GB";"20080021262";2008-11-21
9755911;2011-07-22;2011;34;2;"al";"US";"20080340091";2008-12-19
6120999;2007-02-02;2007;10;1;"al";"DE";"2002125136";2002-06-05
6120999;2007-02-02;2007;10;2;"al";"DE";"2003107682";2003-02-21
12804480;2014-04-04;2014;19;1;"al";"JP";"20110144443";2011-06-29
12808674;2014-10-03;2014;45;1;"al";"US";"201161581653P";2011-12-30
9753955;2011-06-03;2011;27;1;"al";"FR";"20080002945";2008-05-29
9757231;2011-03-25;2011;17;1;"al";"DE";"20081025944";2008-05-30
4738860;2006-02-17;2006;14;1;"al";"DE";"2003130733";2003-07-07
4739210;2005-12-23;2006;6;1;"al";"DE";"2003121535";2003-05-14
13193213;2014-06-17;2014;25;1;"al";"US";"201213710618";2012-12-11
13195185;2014-06-03;2014;23;1;"al";"FR";"20120061472";2012-11-30
12151703;2012-04-25;2012;17;1;"al";"DE";"20071014861";2007-03-26
12151912;2012-04-25;2012;17;1;"al";"US";"200569871905P";2005-07-12
12004358;2012-12-11;2012;50;1;"al";"TR";"20110005698";2011-06-10
12151192;2012-07-31;2012;31;1;"al";"US";"201113009326";2011-01-19
14199742;2016-04-26;2016;17;1;"al";"EP";"20140189096";2014-10-15
15747807;2017-06-23;2017;30;1;"al";"DE";"201410113262";2014-09-15
10709569;2011-12-23;2012;4;2;"al";"US";"20090160905P";2009-03-17
10709676;2011-12-23;2012;4;1;"al";"US";"20090161216P";2009-03-18
13851769;2017-03-17;2017;16;1;"al";"IN";"2012MUM3142";2012-10-30
16180553;2016-12-30;2017;5;1;"al";"US";"201514813505";2015-07-30
14701106;2015-11-06;2015;50;1;"al";"DE";"201310100961";2013-01-30
14701106;2015-11-06;2015;50;2;"al";"DE";"201310105339";2013-05-24
14200497;2015-08-25;2015;35;1;"al";"CN";"2014160821";2014-02-24
14200497;2015-08-25;2015;35;2;"al";"CN";"20141222027";2014-05-26
12805763;2015-01-30;2015;10;1;"al";"GB";"20110017789";2011-10-14
13850736;2015-08-07;2015;37;1;"al";"JP";"20120242008";2012-11-01
12002262;2014-03-21;2014;17;0;"al";"  ";"";9999-12-31
13186195;2014-08-05;2014;32;1;"al";"US";"201313815107";2013-01-31
11755979;2012-03-23;2012;17;1;"al";"JP";"20100062583";2010-03-18
11758090;2013-03-08;2013;15;1;"al";"DE";"20101022088";2010-05-31
13185936;2014-03-25;2014;13;1;"al";"DE";"201210217337";2012-09-25
13185936;2014-03-25;2014;13;2;"al";"DE";"201310203598";2013-03-04
11757293;2013-06-21;2013;30;1;"al";"DE";"20101046431";2010-09-17
12801621;2014-08-22;2014;39;1;"al";"FR";"20110060459";2011-11-16
9758031;2011-01-07;2011;6;1;"al";"IT";"2008TO00423";2008-06-04
9758950;2011-02-11;2011;11;1;"al";"US";"20080130607";2008-06-02
8711079;2009-10-30;2009;49;3;"al";"JP";"20070039424";2007-02-20
8711079;2009-10-30;2009;49;4;"al";"JP";"20070174333";2007-07-02
12807564;2014-04-11;2014;20;1;"al";"JP";"20110149017";2011-07-05
13845340;2015-07-17;2015;34;1;"al";"US";"201213650957";2012-10-12
10795766;2012-08-10;2012;37;1;"al";"CY";"20090000012";2009-11-04
12001472;2012-10-02;2012;40;1;"al";"JP";"20110075765";2011-03-30
14700528;2015-10-16;2015;47;1;"al";"NL";"20132010104";2013-01-10
15747813;2017-05-19;2017;25;1;"al";"DE";"201410216210";2014-08-14
12003877;2012-11-27;2012;48;1;"al";"DE";"201110105819";2011-05-27
12004396;2012-10-02;2012;40;1;"al";"DE";"20061007919";2006-02-21
15745376;2016-04-15;2016;20;1;"al";"DE";"201410109212";2014-07-01
15751051;2017-06-15;2017;23;1;"al";"FR";"20140057350";2014-07-29
2785931;2004-08-13;2004;40;1;"al";"JP";"20010402390";2001-12-03
2787103;2004-03-26;2004;20;1;"al";"DK";"20010001125";2001-07-19
14703524;2015-11-13;2015;51;1;"al";"DK";"20130070067";2013-02-08
14703524;2015-11-13;2015;51;2;"al";"US";"201361763487P";2013-02-12
10711770;2011-12-23;2012;4;1;"al";"IT";"2009NO00002";2009-03-20
10713342;2012-01-13;2012;7;1;"al";"FR";"20090001792";2009-04-10
17405016;2018-02-23;2018;13;1;"al";"CH";"20160001251";2016-09-26
101757;2000-06-23;2000;32;1;"al";"DE";"1999201658U";1999-02-03
90116990;1991-01-26;1991;11;1;"al";"JP";"19890227386";1989-09-04
2793707;2004-08-27;2004;42;1;"al";"SE";"20020000064";2002-01-10
13187842;2014-04-15;2014;16;1;"al";"IN";"2012CHE4275";2012-10-12
13190075;2014-04-29;2014;18;1;"al";"DE";"201210110155";2012-10-24
12802675;2014-03-21;2014;17;1;"al";"US";"201113164148";2011-06-20
12803930;2014-04-04;2014;19;1;"al";"JP";"20110143332";2011-06-28
6834627;2008-08-22;2008;39;1;"al";"WO";"2005JP02288";2005-12-13
8714030;2009-10-09;2009;46;1;"al";"US";"20070886909P";2007-01-26
9760084;2011-07-08;2011;32;1;"al";"DK";"20080001525";2008-11-06
13185254;2014-03-25;2014;13;1;"al";"FI";"20120005978";2012-09-21
8865852;2010-09-10;2010;41;1;"al";"DK";"20070001857";2007-12-21
8865852;2010-09-10;2010;41;2;"al";"US";"20070015836";2007-12-21
13852794;2015-06-12;2015;29;1;"al";"US";"201213603634";2012-09-05
14894063;2017-03-10;2017;15;1;"al";"ES";"20140030879";2014-06-06
12001721;2012-10-02;2012;40;1;"al";"ES";"20110000358";2011-03-29
12002942;2012-08-14;2012;33;1;"al";"US";"20070912645P";2007-04-18
12004949;2013-01-08;2013;2;1;"al";"ES";"20110000762";2011-07-06
12006400;2013-03-19;2013;12;1;"al";"DE";"201110113482";2011-09-13
16177856;2016-12-30;2017;5;1;"al";"DE";"20151009742";2015-07-31
16183807;2017-01-13;2017;7;1;"al";"NL";"20152015295";2015-08-12
6121311;2007-02-23;2007;13;1;"al";"US";"20050237540";2005-09-27
10707045;2011-12-09;2012;2;1;"al";"EP";"20090154511";2009-03-06
16754233;2018-05-18;2018;25;1;"al";"GB";"20150014358";2015-08-13
16754710;2017-12-01;2018;1;1;"al";"US";"201562120409P";2015-02-25
13196130;2014-06-10;2014;24;1;"al";"IT";"2012PD00369";2012-12-06
14703411;2015-10-16;2015;47;1;"al";"IT";"2013PN00002";2013-01-09
14704847;2015-11-06;2015;50;1;"al";"FR";"20130050727";2013-01-29
15744946;2017-05-19;2017;25;1;"al";"DE";"201410215969";2014-08-12
12151912;2012-07-06;2012;32;1;"al";"US";"20050698719P";2005-07-12
12152005;2012-09-25;2012;39;1;"al";"FR";"20110052517";2011-03-25
11758109;2013-06-07;2013;28;1;"al";"US";"20100872514";2010-08-31
11758352;2013-06-21;2013;30;1;"al";"US";"20100383048P";2010-09-15
4739414;2006-02-03;2006;12;1;"al";"EP";"20030013857";2003-06-18
6076707;2007-02-23;2007;13;1;"al";"GB";"20050019355";2005-09-22
14885004;2016-09-16;2016;42;1;"al";"US";"201361915915P";2013-12-13
16188535;2017-02-17;2017;12;1;"al";"DE";"201510217670";2015-09-15
11762009;2013-01-04;2013;6;1;"al";"CN";"20101141039";2010-03-31
11762195;2013-01-04;2013;6;1;"al";"JP";"20100074052";2010-03-29
12004412;2012-12-18;2012;51;1;"al";"US";"201113158710";2011-06-13
13187135;2014-01-21;2014;4;1;"al";"DE";"20091002501";2009-04-20
12804147;2014-04-04;2014;19;1;"al";"JP";"20110146801";2011-06-30
12804330;2014-03-28;2014;18;1;"al";"ES";"20110000746";2011-06-27
13193835;2014-06-24;2014;26;1;"al";"US";"201213718237";2012-12-18
13193942;2014-06-03;2014;23;1;"al";"US";"201213689897";2012-11-30
16182012;2017-01-20;2017;8;1;"al";"CN";"20151511134";2015-08-19
16184935;2017-01-27;2017;9;1;"al";"JP";"20150163623";2015-08-21
12007748;2013-06-26;2013;26;1;"al";"DE";"201110121842";2011-12-21
12008483;2013-06-26;2013;26;1;"al";"US";"201113335761";2011-12-22
11758111;2013-06-14;2013;29;1;"al";"DK";"20100070477";2010-11-09
11758111;2013-06-14;2013;29;2;"al";"US";"20100381285P";2010-09-09
12007319;2013-05-28;2013;22;1;"al";"DE";"201110119471";2011-11-25
12008489;2013-07-30;2013;31;1;"al";"ES";"20110001374";2011-12-29
11758125;2013-06-28;2013;31;1;"al";"DE";"20102013535U";2010-09-24
12801794;2014-05-16;2014;25;1;"al";"WO";"2011JP68283";2011-08-10
8865971;2010-08-13;2010;37;1;"al";"US";"20070009596";2007-12-28
8865971;2010-08-13;2010;37;2;"al";"DK";"20080000284";2008-02-28
12152805;2012-08-07;2012;32;1;"al";"US";"201113021056";2011-02-04
13189981;2014-05-13;2014;20;1;"al";"DE";"201210220269";2012-11-07
16184207;2017-01-20;2017;8;1;"al";"US";"201514827773";2015-08-17
16186633;2017-02-10;2017;11;1;"al";"US";"201514847222";2015-09-08
9755908;2011-11-25;2011;52;1;"al";"DE";"20091005956";2009-01-23
10796042;2011-07-15;2011;33;1;"al";"DK";"20090070287";2009-12-21
11759152;2013-01-04;2013;6;1;"al";"JP";"20100071890";2010-03-26
11761492;2013-06-21;2013;30;1;"al";"US";"20100893654";2010-09-29
101757;2000-06-23;2000;32;2;"al";"DE";"1999117641";1999-04-19
9176600;2010-04-30;2010;22;1;"al";"DK";"20080001665";2008-11-26
13850869;2015-08-07;2015;37;1;"al";"US";"201261720679P";2012-10-31
13850869;2015-08-07;2015;37;2;"al";"US";"201361755627P";2013-01-23
16758160;2018-06-22;2018;30;1;"al";"DE";"201510115520";2015-09-15
16758160;2018-06-22;2018;30;2;"al";"DE";"201610115042";2016-08-12
13188658;2014-04-29;2014;18;1;"al";"US";"201213658359";2012-10-23
13190879;2014-05-06;2014;19;1;"al";"US";"201213665997";2012-11-01
16185722;2017-12-29;2018;5;1;"al";"US";"201615221090";2016-07-27
88908767;1991-02-09;1991;13;1;"al";"SE";"19870003294";1987-09-25
13186841;2014-04-08;2014;15;1;"al";"US";"201213644130";2012-10-03
13190483;2014-05-06;2014;19;1;"al";"DK";"20120070670";2012-10-31
12151439;2012-07-31;2012;31;1;"al";"US";"201113013933";2011-01-26
12152625;2012-07-31;2012;31;1;"al";"CN";"2011133463";2011-01-30
13188401;2014-04-22;2014;17;1;"al";"JP";"20120229046";2012-10-16
13189973;2014-08-26;2014;35;1;"al";"WO";"2013JP54456";2013-02-22
12002942;2012-08-14;2012;33;2;"al";"US";"20070948136P";2007-07-05
12002942;2012-08-14;2012;33;3;"al";"US";"20080036900P";2008-03-14
13189976;2014-08-26;2014;35;1;"al";"WO";"2013JP54457";2013-02-22
13189976;2015-05-29;2015;27;1;"al";"WO";"2013JP54457";2013-03-16
13193525;2014-06-03;2014;23;1;"al";"US";"201213688866";2012-11-29
13194604;2014-05-27;2014;22;1;"al";"AT";"20120001244";2012-11-27
10796042;2011-07-15;2011;33;2;"al";"US";"20090288617P";2009-12-21
10796628;2012-04-13;2012;20;1;"al";"CA";"20092675044";2009-07-06
89100282;1989-06-10;1989;30;1;"al";"DE";"19883801393";1988-01-19
952800;2002-04-19;2002;23;1;"al";"AU";"1999PQ02345";1999-08-20
16760751;2018-06-15;2018;29;1;"al";"DE";"201510114958";2015-09-07
1114080;2001-11-23;2002;2;1;"al";"DE";"2000132626";2000-07-07
16758417;2017-12-08;2018;2;1;"al";"CN";"2015197533";2015-03-05
85307538;1986-05-10;1986;26;1;"al";"US";"19840663867";1984-10-23
12806427;2014-09-26;2014;44;1;"al";"GB";"20110021753";2011-12-19
12808299;2014-09-19;2014;43;1;"al";"DE";"20111088313";2011-12-12
16757003;2018-05-25;2018;26;1;"al";"GB";"20150014901";2015-08-21
2793705;2004-08-27;2004;42;1;"al";"SE";"20020000066";2002-01-10
2787103;2004-03-26;2004;20;2;"al";"GB";"20020002401";2002-02-01
2788826;2004-08-20;2004;41;1;"al";"JP";"20010381532";2001-12-14
6113271;2006-09-29;2006;44;1;"al";"ES";"20050001053";2005-04-29
10710603;2011-12-23;2012;4;1;"al";"GB";"20090004869";2009-03-20
103216;2000-07-07;2000;34;1;"al";"DE";"1999107180";1999-02-19
6764936;2008-02-29;2008;14;1;"al";"GB";"20050014366";2005-07-13
13190885;2014-05-06;2014;19;1;"al";"US";"201213664625";2012-10-31
13193900;2014-02-25;2014;9;1;"al";"ES";"20060002204";2006-08-16
16179563;2016-12-30;2017;5;1;"al";"GB";"20150012690";2015-07-20
82201363;1983-03-19;1983;20;1;"al";"FR";"19810021214";1981-11-10
16179463;2016-12-23;2017;4;1;"al";"GB";"20150012688";2015-07-20
16184208;2017-03-20;2017;16;1;"al";"DE";"201510117463";2015-10-14
13195096;2014-06-24;2014;26;1;"al";"JP";"20120271473";2012-12-12
13195589;2014-06-17;2014;25;1;"al";"DE";"20121024565";2012-12-17
13190075;2014-04-29;2014;18;2;"al";"DE";"201310101799";2013-02-22
13190875;2014-05-06;2014;19;1;"al";"US";"201213666005";2012-11-01
4008844;2004-09-10;2004;44;1;"al";"DE";"2003118740";2003-04-25
6838063;2008-07-25;2008;35;1;"al";"US";"20050738287P";2005-11-18
12801794;2014-05-16;2014;25;2;"al";"WO";"2011JP68284";2011-08-10
12801794;2014-05-16;2014;25;3;"al";"WO";"2011JP04842";2011-08-30
10797177;2012-04-13;2012;20;1;"al";"JP";"20090163385";2009-07-10
10800272;2012-04-08;2012;19;1;"al";"US";"20100306122P";2010-02-19
13196467;2014-06-24;2014;26;1;"al";"US";"201213719711";2012-12-19
14198554;2015-07-21;2015;30;1;"al";"JP";"20130261791";2013-12-18
8867928;2010-08-27;2010;39;1;"al";"SE";"20070002889";2007-12-27
8867928;2010-08-27;2010;39;2;"al";"SE";"20080001430";2008-06-18
85307538;1986-05-10;1986;26;2;"al";"US";"19850732930";1985-05-13
90121216;1991-04-12;1991;22;1;"al";"US";"19890432559";1989-11-06
12808599;2014-10-03;2014;45;1;"al";"US";"201161568976P";2011-12-09
12808599;2014-10-03;2014;45;2;"al";"US";"201213652955";2012-10-16
2793705;2004-08-27;2004;42;2;"al";"SE";"20020000613";2002-02-28
11757035;2012-12-21;2013;4;1;"al";"US";"20100314716P";2010-03-17
9176600;2010-04-30;2010;22;2;"al";"US";"20080118189P";2008-11-26
9178629;2010-06-04;2010;27;1;"al";"US";"20080345738";2008-12-30
13850869;2015-08-07;2015;37;3;"al";"US";"201361807903P";2013-04-03
14897312;2017-04-14;2017;20;1;"al";"JP";"20140140793";2014-07-08
10710603;2011-12-23;2012;4;2;"al";"US";"20090160913P";2009-03-17
10713586;2012-01-27;2012;9;1;"al";"DE";"20091017586";2009-04-19
82201510;1983-04-22;1983;25;1;"al";"BE";"19810206796";1981-12-10
1970255;2002-09-21;2002;45;1;"al";"JP";"20000300058";2000-09-29
14700964;2015-11-20;2015;52;1;"al";"DE";"201310202261";2013-02-12
14703706;2015-09-04;2015;41;1;"al";"US";"201313784373";2013-03-04
97905386;1998-11-13;1999;1;1;"al";"IT";"1996RM00159";1996-03-13
97905386;1998-11-13;1999;1;2;"al";"IT";"1996RM00422";1996-06-14
16762013;2017-12-15;2018;3;1;"al";"KR";"20150034394";2015-03-12
6111786;2006-09-01;2006;40;1;"al";"JP";"20050103243";2005-03-31
13195589;2014-06-17;2014;25;2;"al";"DE";"20121025120";2012-12-21
13196761;2014-06-17;2014;25;1;"al";"IT";"2012CO00061";2012-12-13
12805931;2014-09-19;2014;43;1;"al";"GB";"20110021649";2011-12-16
12805931;2014-09-19;2014;43;2;"al";"US";"201261588247P";2012-01-19
10800272;2012-04-08;2012;19;2;"al";"US";"20090221487P";2009-06-29
10800272;2012-04-08;2012;19;3;"al";"US";"20100730549";2010-03-24
9757749;2011-02-25;2011;13;1;"al";"GB";"20080010096";2008-06-03
10796043;2011-07-15;2011;33;1;"al";"DK";"20090070286";2009-12-21
12003593;2012-11-20;2012;47;1;"al";"ES";"20110000532";2011-05-16
12006335;2013-03-12;2013;11;1;"al";"DE";"201120105689U";2011-09-09
90121216;1991-04-12;1991;22;2;"al";"US";"19900541132";1990-06-20
97935581;1999-04-23;1999;23;1;"al";"ES";"19960001832";1996-08-22
14897308;2017-04-14;2017;20;1;"al";"CN";"20141323537";2014-07-08
16180556;2016-12-30;2017;5;1;"al";"US";"201514813518";2015-07-30
11761681;2013-05-17;2013;25;1;"al";"GB";"20110004387";2011-03-15
11761681;2013-05-17;2013;25;2;"al";"GB";"20100013578";2010-08-12
10752277;2012-05-11;2012;24;1;"al";"DE";"20091036405";2009-08-06
10754510;2012-08-31;2012;40;1;"al";"EP";"20090014701";2009-11-25
16759660;2017-12-08;2018;2;1;"al";"US";"201562126614P";2015-03-01
16759660;2018-02-02;2018;10;0;"al";"  ";"";9999-12-31
1970255;2002-09-21;2002;45;2;"al";"JP";"20000302187";2000-10-02
5027567;2006-06-30;2006;31;1;"al";"DE";"20051004209";2005-01-29
2788826;2004-08-20;2004;41;2;"al";"JP";"20010397751";2001-12-27
2788826;2004-08-20;2004;41;3;"al";"JP";"20020013467";2002-02-22
10714156;2011-12-30;2012;5;1;"al";"AT";"20090000490";2009-03-26
13850343;2015-07-03;2015;32;1;"al";"US";"201261706994P";2012-09-28
10752149;2012-04-21;2012;21;1;"al";"IT";"2009MI01272";2009-07-17
11804948;2013-09-27;2013;44;1;"al";"DK";"20100070581";2010-12-23
93903096;1994-12-02;1995;3;1;"al";"NZ";"19870002413";1992-01-24
3733455;2005-04-15;2005;22;1;"al";"JP";"20020179785";2002-06-20
16759975;2018-06-01;2018;27;1;"al";"DK";"20150070543";2015-08-24
85301386;1985-08-24;1985;43;1;"al";"JP";"19840039628";1984-02-29
6112411;2006-10-06;2006;45;1;"al";"FR";"20050051145";2005-05-02
8864237;2010-07-30;2010;35;1;"al";"DK";"20070001839";2007-12-20
1969376;2003-03-07;2003;17;1;"al";"DE";"2000133845";2000-07-12
9250819;2009-09-04;2009;41;1;"al";"US";"20080061346";2008-04-02
14701253;2015-10-16;2015;47;1;"al";"US";"201313736723";2013-01-08
14702523;2015-11-13;2015;51;1;"al";"DE";"20131002054";2013-02-07
12806440;2014-09-26;2014;44;1;"al";"GB";"20110021760";2011-12-19
16178516;2016-12-16;2017;3;1;"al";"DE";"20101015595";2010-04-19
13186694;2014-04-01;2014;14;1;"al";"ES";"20120031508";2012-09-28
13186943;2015-03-04;2015;10;1;"al";"US";"201314015576";2013-08-30
14198954;2015-07-07;2015;28;1;"al";"IN";"2013CHE6141";2013-12-30
14198956;2015-06-30;2015;27;1;"al";"IN";"2013CHE6082";2013-12-26
12006335;2013-03-12;2013;11;2;"al";"DE";"20121003571";2012-02-27
12075006;2012-07-31;2012;31;1;"al";"CN";"2011133400";2011-01-30
90116360;1991-01-19;1991;10;1;"al";"JP";"19890218499";1989-08-28
94115537;1995-02-17;1995;14;1;"al";"US";"19930130208";1993-10-01
97935581;1999-04-23;1999;23;2;"al";"ES";"19970001824";1997-08-20
2790252;2004-07-30;2004;38;1;"al";"IT";"2001BS00114";2001-12-21
16188229;2017-04-28;2017;22;1;"al";"TW";"20150139616";2015-11-27
82200582;1982-09-24;1982;47;1;"al";"NL";"19810002327";1981-05-12
13194009;2014-06-10;2014;24;1;"al";"IN";"2012CHE5052";2012-12-04
14198672;2015-06-23;2015;26;1;"al";"ES";"20130031871";2013-12-19
8869043;2010-08-13;2010;37;1;"al";"US";"20070009594P";2007-12-28
8869043;2010-08-13;2010;37;2;"al";"DK";"20080000289";2008-02-28
2788826;2004-08-20;2004;41;4;"al";"JP";"20020081690";2002-03-22
2788826;2004-08-20;2004;41;5;"al";"JP";"20020109567";2002-04-11
9175685;2010-04-16;2010;20;1;"al";"US";"20080272219";2008-11-17
9178258;2010-05-28;2010;26;1;"al";"US";"20080342126";2008-12-23
