id;bulletin_year;bulletin_nr;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
81103757;1982;14;"EP";"0048790";"A1";1982-04-07;"de"
81103757;1984;37;"EP";"0048790";"B1";1984-09-12;"de"
81103546;1982;4;"EP";"0044380";"A1";1982-01-27;"de"
81103546;1984;12;"EP";"0044380";"B1";1984-03-21;"de"
1900488;2011;44;"EP";"1244902";"B1";2011-11-02;"en"
5708811;2006;35;"WO";"2006090215";"A1";2006-08-31;"en"
11817191;2013;23;"WO";"2013080321";"A1";2013-06-06;"ja"
11817191;2013;33;"EP";"2626554";"A1";2013-08-14;"en"
8785320;2010;4;"WO";"2010009750";"A1";2010-01-28;"de"
8785320;2011;18;"EP";"2316009";"A1";2011-05-04;"de"
5715102;2007;1;"EP";"1738072";"A2";2007-01-03;"en"
5715120;2005;39;"WO";"2005090566";"A2";2005-09-29;"en"
5722194;2007;33;"EP";"1733140";"B1";2007-08-15;"en"
8792833;2009;18;"WO";"2009054601";"A1";2009-04-30;"en"
14837088;2015;32;"EP";"2901011";"A1";2015-08-05;"en"
81102109;1981;39;"EP";"0036644";"A1";1981-09-30;"de"
8795673;2009;11;"WO";"2009032161";"A2";2009-03-12;"en"
8795673;2010;19;"EP";"2183720";"A2";2010-05-12;"en"
8792650;2009;10;"WO";"2009028412";"A1";2009-03-05;"ja"
8792650;2010;19;"EP";"2184843";"A1";2010-05-12;"en"
11819066;2012;26;"WO";"2012083931";"A1";2012-06-28;"de"
11819066;2013;44;"EP";"2655880";"A1";2013-10-30;"de"
11815430;2012;47;"WO";"2012157131";"A1";2012-11-22;"ja"
11815430;2014;13;"EP";"2711541";"A1";2014-03-26;"en"
11817284;2012;17;"WO";"2012054106";"A2";2012-04-26;"en"
11817284;2013;11;"EP";"2567438";"A2";2013-03-13;"en"
8786507;2009;7;"WO";"2009019159";"A2";2009-02-12;"de"
8786507;2010;18;"EP";"2181491";"A2";2010-05-05;"de"
8792833;2010;31;"EP";"2212562";"A1";2010-08-04;"en"
8792833;2012;18;"EP";"2212562";"B1";2012-05-02;"en"
11828243;2012;14;"WO";"2012042507";"A2";2012-04-05;"en"
11828243;2013;9;"EP";"2561220";"A2";2013-02-27;"en"
5716935;2006;48;"EP";"1726088";"A1";2006-11-29;"de"
5716935;2008;19;"EP";"1726088";"B1";2008-05-07;"de"
14832811;2015;5;"WO";"2015013822";"A1";2015-02-05;"en"
14832811;2016;23;"EP";"3028076";"A1";2016-06-08;"en"
8784434;2010;26;"EP";"2201243";"A2";2010-06-30;"en"
8784434;2011;9;"EP";"2201243";"B1";2011-03-02;"en"
11823695;2013;29;"EP";"2615226";"A1";2013-07-17;"en"
11823695;2017;36;"EP";"2615226";"B1";2017-09-06;"en"
11829197;2012;14;"WO";"2012043644";"A1";2012-04-05;"ja"
11829197;2013;32;"EP";"2624434";"A1";2013-08-07;"en"
11815430;2015;45;"EP";"2711541";"B1";2015-11-04;"en"
11817195;2012;41;"WO";"2012137371";"A1";2012-10-11;"ja"
8777898;2010;1;"WO";"2010001479";"A1";2010-01-07;"ja"
8777898;2011;11;"EP";"2295796";"A1";2011-03-16;"en"
81400049;1981;31;"EP";"0033258";"A2";1981-08-05;"fr"
81400049;1981;45;"EP";"0033258";"A3";1981-11-11;"fr"
11817195;2012;49;"EP";"2530310";"A1";2012-12-05;"en"
11817195;2014;20;"EP";"2530310";"B1";2014-05-14;"en"
8787074;2012;4;"EP";"2179498";"B1";2012-01-25;"de"
11818841;2012;8;"WO";"2012024608";"A2";2012-02-23;"en"
8787420;2009;12;"WO";"2009033931";"A1";2009-03-19;"en"
8787420;2010;21;"EP";"2188795";"A1";2010-05-26;"en"
81109966;1982;23;"EP";"0053375";"A1";1982-06-09;"de"
81110173;1982;26;"EP";"0054802";"A1";1982-06-30;"de"
14827147;2015;38;"WO";"2015140979";"A1";2015-09-24;"ja"
14827147;2017;4;"EP";"3121951";"A1";2017-01-25;"en"
5715120;2006;50;"EP";"1730277";"A2";2006-12-13;"en"
5715120;2009;44;"EP";"1730277";"B1";2009-10-28;"en"
81810030;1982;25;"EP";"0054508";"A1";1982-06-23;"de"
81810030;1983;41;"EP";"0054508";"B1";1983-10-12;"de"
81107204;1982;12;"EP";"0048004";"A1";1982-03-24;"de"
81107204;1985;18;"EP";"0048004";"B1";1985-05-02;"de"
1909552;2002;47;"EP";"1258047";"A2";2002-11-20;"de"
1909552;2003;41;"EP";"1258047";"B1";2003-10-08;"de"
114832;2003;18;"EP";"1069257";"A3";2003-05-02;"  "
114832;2004;40;"EP";"1069257";"B1";2004-09-29;"de"
81400049;1984;47;"EP";"0033258";"B1";1984-11-21;"fr"
93402124;1994;11;"EP";"0587475";"A1";1994-03-16;"fr"
8792833;2017;18;"EP";"2212562";"B2";2017-05-03;"en"
11819470;2012;9;"WO";"2012025667";"A1";2012-03-01;"en"
8787135;2009;14;"WO";"2009040191";"A1";2009-04-02;"de"
8787135;2010;23;"EP";"2193411";"A1";2010-06-09;"de"
14831043;2015;27;"WO";"2015101755";"A2";2015-07-09;"fr"
14831043;2016;45;"EP";"3090243";"A2";2016-11-09;"fr"
8781814;2014;10;"EP";"2167868";"B1";2014-03-05;"en"
8784437;2009;10;"WO";"2009026930";"A2";2009-03-05;"en"
5720132;2006;37;"WO";"2006095396";"A1";2006-09-14;"en"
5720132;2007;47;"EP";"1857671";"A1";2007-11-21;"en"
14844628;2015;11;"WO";"2015037625";"A1";2015-03-19;"ja"
14844628;2016;29;"EP";"3046172";"A1";2016-07-20;"en"
8784437;2010;22;"EP";"2191131";"A2";2010-06-02;"en"
8784437;2017;51;"EP";"2191131";"B1";2017-12-20;"en"
8785320;2014;12;"EP";"2316009";"B1";2014-03-19;"de"
8792463;2010;7;"WO";"2010018630";"A1";2010-02-18;"ja"
14845647;2015;12;"WO";"2015040620";"A1";2015-03-26;"en"
14845647;2016;30;"EP";"3047559";"A1";2016-07-27;"en"
93309278;1994;22;"EP";"0599574";"A1";1994-06-01;"en"
93309278;1997;22;"EP";"0599574";"B1";1997-05-28;"en"
104763;2001;20;"EP";"1099851";"A2";2001-05-16;"en"
104763;2002;10;"EP";"1099851";"A3";2002-03-06;"  "
14832286;2015;5;"WO";"2015017212";"A1";2015-02-05;"en"
14832286;2016;23;"EP";"3027333";"A1";2016-06-08;"en"
103216;2000;34;"EP";"1030056";"A2";2000-08-23;"de"
103216;2002;21;"EP";"1030056";"A3";2002-05-22;"  "
8783110;2010;3;"WO";"2010006389";"A1";2010-01-21;"en"
8783110;2011;19;"EP";"2318708";"A1";2011-05-11;"en"
81110173;1984;11;"EP";"0054802";"B1";1984-03-14;"de"
81200078;1981;31;"EP";"0033176";"A2";1981-08-05;"de"
81103546;1987;27;"EP";"0044380";"B2";1987-07-01;"de"
81104346;1981;52;"EP";"0042521";"A2";1981-12-30;"en"
5786562;2006;9;"WO";"2006022551";"A1";2006-03-02;"en"
5786562;2007;26;"EP";"1800002";"A1";2007-06-27;"en"
11816975;2012;7;"WO";"2012021602";"A2";2012-02-16;"en"
11816975;2013;25;"EP";"2603697";"A2";2013-06-19;"en"
11831451;2012;15;"WO";"2012047888";"A2";2012-04-12;"en"
11831451;2013;33;"EP";"2625760";"A2";2013-08-14;"en"
81103756;1982;6;"EP";"0045353";"A1";1982-02-10;"de"
81201381;1982;25;"EP";"0054339";"A2";1982-06-23;"en"
11831069;2012;15;"WO";"2012047320";"A1";2012-04-12;"en"
11831069;2013;32;"EP";"2622675";"A1";2013-08-07;"en"
8781286;2010;16;"EP";"2176540";"A1";2010-04-21;"en"
8781286;2015;17;"EP";"2176540";"B1";2015-04-22;"en"
8787135;2016;31;"EP";"2193411";"B1";2016-08-03;"de"
11827306;2012;13;"WO";"2012040110";"A2";2012-03-29;"en"
14832286;2018;26;"EP";"3027333";"B1";2018-06-27;"en"
14834626;2015;6;"WO";"2015019625";"A1";2015-02-12;"ja"
14846785;2015;13;"WO";"2015047485";"A2";2015-04-02;"en"
14846785;2016;23;"EP";"3027853";"A2";2016-06-08;"en"
12177624;2013;5;"EP";"2551513";"A2";2013-01-30;"en"
12177624;2016;12;"EP";"2551513";"A3";2016-03-23;"en"
8792463;2011;21;"EP";"2325486";"A1";2011-05-25;"en"
11817196;2013;13;"WO";"2013042252";"A1";2013-03-28;"ja"
81104346;1982;1;"EP";"0042521";"A3";1982-01-06;"en"
81104346;1983;40;"EP";"0042521";"B1";1983-10-05;"en"
14834683;2015;6;"WO";"2015021260";"A1";2015-02-12;"en"
14834683;2016;24;"EP";"3030761";"A1";2016-06-15;"en"
11818967;2012;14;"WO";"2012043392";"A1";2012-04-05;"ja"
11818967;2013;32;"EP";"2623804";"A1";2013-08-07;"en"
14843632;2015;11;"WO";"2015039045";"A1";2015-03-19;"en"
14843632;2016;30;"EP";"3046835";"A1";2016-07-27;"en"
8794058;2009;9;"WO";"2009025580";"A1";2009-02-26;"ru"
8794058;2010;21;"EP";"2189654";"A1";2010-05-26;"en"
104763;2004;3;"EP";"1099851";"B1";2004-01-14;"en"
5786317;2006;9;"WO";"2006023362";"A2";2006-03-02;"en"
11817191;2014;47;"EP";"2626554";"B1";2014-11-19;"en"
11825079;2012;12;"WO";"2012036076";"A1";2012-03-22;"ja"
11818841;2013;26;"EP";"2606228";"A2";2013-06-26;"en"
11818841;2016;20;"EP";"2606228";"B1";2016-05-18;"en"
81401578;1982;16;"EP";"0050079";"A1";1982-04-21;"fr"
81401578;1984;50;"EP";"0050079";"B1";1984-12-12;"fr"
11834100;2012;17;"WO";"2012053258";"A1";2012-04-26;"ja"
11834100;2013;35;"EP";"2631478";"A1";2013-08-28;"en"
11818996;2012;24;"WO";"2012076014";"A1";2012-06-14;"en"
11818996;2013;42;"EP";"2649309";"A1";2013-10-16;"en"
81108456;1982;21;"EP";"0052242";"A1";1982-05-26;"de"
81108456;1985;17;"EP";"0052242";"B1";1985-04-24;"de"
14844886;2015;11;"WO";"2015038697";"A2";2015-03-19;"en"
14844886;2016;29;"EP";"3044092";"A2";2016-07-20;"en"
5708811;2007;47;"EP";"1856408";"A1";2007-11-21;"en"
5708811;2017;14;"EP";"1856408";"B1";2017-04-05;"en"
11825079;2013;30;"EP";"2617803";"A1";2013-07-24;"en"
11825079;2018;12;"EP";"2617803";"B1";2018-03-21;"en"
11829677;2012;14;"WO";"2012044226";"A1";2012-04-05;"en"
11829677;2013;32;"EP";"2621799";"A1";2013-08-07;"en"
11819066;2014;17;"EP";"2655880";"B1";2014-04-23;"de"
11822703;2012;10;"WO";"2012031184";"A1";2012-03-08;"en"
14836276;2015;7;"WO";"2015023200";"A1";2015-02-19;"en"
14836276;2016;11;"EP";"2994636";"A1";2016-03-16;"en"
14829558;2015;4;"WO";"2015010207";"A1";2015-01-29;"en"
14829558;2016;22;"EP";"3024998";"A1";2016-06-01;"en"
81201381;1984;30;"EP";"0054339";"A3";1984-07-25;"en"
104839;2000;37;"EP";"1035626";"A2";2000-09-13;"en"
81200078;1982;3;"EP";"0033176";"A3";1982-01-20;"de"
81303680;1982;8;"EP";"0046370";"A1";1982-02-24;"en"
107377;2000;42;"EP";"1045140";"A2";2000-10-18;"de"
107377;2002;33;"EP";"1045140";"A3";2002-08-14;"  "
81105763;1982;14;"EP";"0048799";"A1";1982-04-07;"de"
81304232;1982;13;"EP";"0048588";"A1";1982-03-31;"en"
12183115;2013;12;"EP";"2570663";"A2";2013-03-20;"en"
12183115;2013;46;"EP";"2570663";"A3";2013-11-13;"en"
81108626;1982;25;"EP";"0054133";"A2";1982-06-23;"de"
81108626;1983;8;"EP";"0054133";"A3";1983-02-23;"de"
81303680;1984;17;"EP";"0046370";"B1";1984-04-25;"en"
93610029;1993;49;"EP";"0573383";"A1";1993-12-08;"en"
8774663;2011;11;"EP";"2294679";"A1";2011-03-16;"de"
8781530;2009;3;"WO";"2009009567";"A2";2009-01-15;"en"
11829677;2018;28;"EP";"2621799";"B1";2018-07-11;"en"
14831802;2015;5;"WO";"2015017599";"A1";2015-02-05;"en"
5786317;2007;38;"EP";"1834128";"A2";2007-09-19;"en"
8835848;2009;15;"WO";"2009045103";"A1";2009-04-09;"en"
11817196;2013;22;"EP";"2597306";"A1";2013-05-29;"en"
11817196;2015;35;"EP";"2597306";"B1";2015-08-26;"en"
8779372;2008;51;"WO";"2008153489";"A1";2008-12-18;"en"
8779372;2010;13;"EP";"2167816";"A1";2010-03-31;"en"
11818996;2016;39;"EP";"2649309";"B1";2016-09-28;"en"
11835794;2012;18;"WO";"2012056647";"A1";2012-05-03;"ja"
14847036;2015;13;"WO";"2015047698";"A1";2015-04-02;"en"
14847036;2016;31;"EP";"3049627";"A1";2016-08-03;"en"
107377;2004;39;"EP";"1045140";"B1";2004-09-22;"de"
8850686;2009;21;"WO";"2009063610";"A1";2009-05-22;"ja"
8781530;2010;14;"EP";"2171268";"A2";2010-04-07;"en"
8784470;2009;10;"WO";"2009026933";"A1";2009-03-05;"en"
14837373;2015;8;"WO";"2015027113";"A1";2015-02-26;"en"
14837373;2016;26;"EP";"3036433";"A1";2016-06-29;"en"
8784470;2010;20;"EP";"2185816";"A1";2010-05-19;"en"
8784470;2018;5;"EP";"2185816";"B1";2018-01-31;"en"
14844368;2015;11;"WO";"2015039056";"A1";2015-03-19;"en"
14844368;2016;30;"EP";"3046836";"A1";2016-07-27;"en"
5716052;2005;39;"WO";"2005090780";"A1";2005-09-29;"de"
5716052;2006;51;"EP";"1733143";"A1";2006-12-20;"de"
14845261;2015;12;"WO";"2015041806";"A1";2015-03-26;"en"
14845261;2016;31;"EP";"3049640";"A1";2016-08-03;"en"
14829558;2018;28;"EP";"3024998";"B1";2018-07-11;"en"
14832509;2015;5;"WO";"2015017040";"A2";2015-02-05;"en"
11834264;2012;17;"WO";"2012053424";"A1";2012-04-26;"ja"
11834264;2013;35;"EP";"2631473";"A1";2013-08-28;"en"
81304232;1986;11;"EP";"0048588";"B1";1986-03-12;"en"
104865;2000;37;"EP";"1035325";"A1";2000-09-13;"de"
11835794;2013;36;"EP";"2634662";"A1";2013-09-04;"en"
14830651;2015;25;"WO";"2015092646";"A1";2015-06-25;"en"
104839;2006;4;"EP";"1035626";"A3";2006-01-25;"  "
108992;2000;44;"EP";"1049237";"A2";2000-11-02;"en"
11819118;2012;26;"WO";"2012085955";"A2";2012-06-28;"en"
11819118;2013;44;"EP";"2655872";"A2";2013-10-30;"en"
11827306;2013;31;"EP";"2619420";"A2";2013-07-31;"en"
11836823;2012;18;"WO";"2012057958";"A1";2012-05-03;"en"
8788023;2008;45;"WO";"2008132375";"A1";2008-11-06;"fr"
8788023;2010;2;"EP";"2142426";"A1";2010-01-13;"fr"
93610029;1996;11;"EP";"0573383";"B1";1996-03-13;"en"
100008;2000;30;"EP";"1022838";"A2";2000-07-26;"en"
14826589;2015;3;"WO";"2015009175";"A1";2015-01-22;"es"
14826589;2016;34;"EP";"3059442";"A1";2016-08-24;"en"
14830651;2016;43;"EP";"3084062";"A1";2016-10-26;"en"
14834695;2015;6;"WO";"2015019998";"A1";2015-02-12;"ja"
11834264;2018;6;"EP";"2631473";"B1";2018-02-07;"en"
11836404;2012;18;"WO";"2012057271";"A1";2012-05-03;"ja"
114098;2001;9;"EP";"1078876";"A2";2001-02-28;"en"
114098;2005;14;"EP";"1078876";"A3";2005-04-06;"  "
5716052;2011;20;"EP";"1733143";"B1";2011-05-18;"de"
8781252;2010;1;"WO";"2010002402";"A1";2010-01-07;"en"
8788023;2013;19;"EP";"2142426";"B1";2013-05-08;"fr"
11818227;2012;8;"WO";"2012023586";"A1";2012-02-23;"ja"
11836823;2013;36;"EP";"2633247";"A1";2013-09-04;"en"
14830895;2015;35;"WO";"2015130162";"A1";2015-09-03;"en"
11817189;2013;7;"WO";"2013021487";"A1";2013-02-14;"ja"
11817189;2013;17;"EP";"2584195";"A1";2013-04-24;"en"
14832509;2016;23;"EP";"3027855";"A2";2016-06-08;"en"
14833152;2015;47;"WO";"2015177413";"A1";2015-11-26;"fr"
104865;2004;35;"EP";"1035325";"B1";2004-08-25;"de"
108323;2000;43;"EP";"1046838";"A2";2000-10-25;"de"
114098;2006;52;"EP";"1078876";"B1";2006-12-27;"en"
8835709;2009;15;"WO";"2009043330";"A2";2009-04-09;"de"
14833152;2017;13;"EP";"3146131";"A1";2017-03-29;"fr"
14841733;2015;10;"WO";"2015035270";"A1";2015-03-12;"en"
81109975;1982;24;"EP";"0053770";"A2";1982-06-16;"en"
81109975;1984;21;"EP";"0053770";"A3";1984-05-23;"en"
8835848;2010;27;"EP";"2203629";"A1";2010-07-07;"en"
8835848;2012;25;"EP";"2203629";"B1";2012-06-20;"en"
14834626;2016;24;"EP";"3032718";"A1";2016-06-15;"en"
14836634;2015;7;"WO";"2015021538";"A1";2015-02-19;"en"
11822703;2013;28;"EP";"2611640";"A1";2013-07-10;"en"
11822776;2012;10;"WO";"2012031295";"A1";2012-03-08;"en"
11818227;2013;26;"EP";"2608329";"A1";2013-06-26;"en"
14828862;2015;4;"WO";"2015013361";"A1";2015-01-29;"en"
8835709;2010;29;"EP";"2207984";"A2";2010-07-21;"de"
8847948;2009;20;"WO";"2009061478";"A1";2009-05-14;"en"
11822776;2013;28;"EP";"2612038";"A1";2013-07-10;"en"
11831527;2012;15;"WO";"2012048012";"A2";2012-04-12;"en"
81108626;1984;31;"EP";"0054133";"B1";1984-08-01;"de"
81300820;1982;36;"EP";"0059275";"A1";1982-09-08;"en"
14841733;2016;28;"EP";"3041736";"A1";2016-07-13;"en"
14842019;2015;10;"WO";"2015033336";"A1";2015-03-12;"en"
14834695;2016;24;"EP";"3032098";"A1";2016-06-15;"en"
14842683;2015;10;"WO";"2015035262";"A1";2015-03-12;"en"
11831527;2013;33;"EP";"2625762";"A2";2013-08-14;"en"
14828337;2015;25;"WO";"2015093950";"A1";2015-06-25;"en"
8837606;2009;16;"WO";"2009048549";"A2";2009-04-16;"en"
8837606;2010;31;"EP";"2212535";"A2";2010-08-04;"en"
8781252;2011;16;"EP";"2311165";"A1";2011-04-20;"en"
8787493;2010;9;"WO";"2010022766";"A1";2010-03-04;"en"
102175;2000;33;"EP";"1028082";"A2";2000-08-16;"en"
102175;2001;48;"EP";"1028082";"A3";2001-11-28;"  "
14830895;2017;1;"EP";"3111083";"A1";2017-01-04;"en"
14830929;2016;27;"WO";"2016108878";"A1";2016-07-07;"en"
14827162;2015;23;"WO";"2015081928";"A1";2015-06-11;"de"
14827162;2016;41;"EP";"3077660";"A1";2016-10-12;"de"
8781644;2009;3;"WO";"2009009701";"A2";2009-01-15;"en"
8781644;2010;21;"EP";"2188523";"A2";2010-05-26;"en"
81300667;1981;35;"EP";"0034915";"A1";1981-09-02;"en"
93310481;1994;31;"EP";"0608629";"A2";1994-08-03;"en"
11819470;2013;27;"EP";"2609328";"A1";2013-07-03;"en"
11820570;2012;9;"WO";"2012027435";"A2";2012-03-01;"en"
81300820;1985;47;"EP";"0059275";"B1";1985-11-21;"en"
81305698;1982;25;"EP";"0054380";"A2";1982-06-23;"en"
12184762;2014;12;"EP";"2708733";"A1";2014-03-19;"en"
12184762;2016;45;"EP";"2708733";"B1";2016-11-09;"en"
11817189;2016;39;"EP";"2584195";"B1";2016-09-28;"en"
11833334;2012;16;"WO";"2012051297";"A1";2012-04-19;"en"
11824636;2012;12;"WO";"2012035206";"A1";2012-03-22;"en"
11824636;2013;30;"EP";"2616594";"A1";2013-07-24;"en"
8795369;2009;9;"WO";"2009025765";"A2";2009-02-26;"en"
8795369;2010;22;"EP";"2191130";"A2";2010-06-02;"en"
8839378;2009;17;"WO";"2009050157";"A2";2009-04-23;"de"
8839378;2010;28;"EP";"2205862";"A2";2010-07-14;"de"
14842019;2016;24;"EP";"3030769";"A1";2016-06-15;"en"
81303448;1982;6;"EP";"0045615";"A1";1982-02-10;"en"
11833334;2013;34;"EP";"2627895";"A1";2013-08-21;"en"
11837363;2012;19;"WO";"2012058761";"A1";2012-05-10;"en"
102175;2004;18;"EP";"1028082";"B1";2004-04-28;"en"
107766;2000;42;"EP";"1045138";"A2";2000-10-18;"en"
8795369;2012;31;"EP";"2191130";"B1";2012-08-01;"en"
14828267;2015;27;"WO";"2015101781";"A1";2015-07-09;"en"
8787493;2011;19;"EP";"2319170";"A1";2011-05-11;"en"
8787493;2012;44;"EP";"2319170";"B1";2012-10-31;"en"
14829312;2015;4;"WO";"2015012358";"A1";2015-01-29;"ja"
14829312;2016;22;"EP";"3025852";"A1";2016-06-01;"en"
8793869;2009;11;"WO";"2009031887";"A1";2009-03-12;"en"
8793869;2010;24;"EP";"2195524";"A1";2010-06-16;"en"
108992;2002;32;"EP";"1049237";"A3";2002-08-07;"  "
108992;2005;45;"EP";"1049237";"B1";2005-11-09;"en"
14836634;2016;25;"EP";"3033655";"A1";2016-06-22;"en"
14836634;2018;18;"EP";"3033655";"B1";2018-05-02;"en"
8793869;2017;47;"EP";"2195524";"B1";2017-11-22;"en"
11826143;2012;27;"WO";"2012089916";"A1";2012-07-05;"en"
11836404;2013;36;"EP";"2635095";"A1";2013-09-04;"en"
14833033;2015;5;"WO";"2015014123";"A1";2015-02-05;"zh"
107766;2000;52;"EP";"1045138";"A3";2000-12-27;"  "
5790045;2006;13;"WO";"2006032451";"A1";2006-03-30;"de"
14831802;2016;23;"EP";"3027875";"A1";2016-06-08;"en"
14833624;2015;6;"WO";"2015019582";"A1";2015-02-12;"ja"
8850686;2010;29;"EP";"2209201";"A1";2010-07-21;"en"
8850686;2014;45;"EP";"2209201";"B1";2014-11-05;"en"
14834428;2015;6;"WO";"2015019901";"A1";2015-02-12;"ja"
14834428;2016;24;"EP";"3032108";"A1";2016-06-15;"en"
14828337;2016;43;"EP";"3083391";"A1";2016-10-26;"en"
14838674;2015;8;"WO";"2015026420";"A1";2015-02-26;"en"
11813681;2013;42;"EP";"2649304";"A1";2013-10-16;"en"
11819062;2012;26;"WO";"2012083925";"A2";2012-06-28;"de"
14841784;2015;10;"WO";"2015034628";"A1";2015-03-12;"en"
14841784;2016;28;"EP";"3041968";"A1";2016-07-13;"en"
11837363;2013;37;"EP";"2635773";"A1";2013-09-11;"en"
14829963;2015;4;"WO";"2015012752";"A1";2015-01-29;"en"
11826143;2013;45;"EP";"2659131";"A1";2013-11-06;"en"
11826143;2015;5;"EP";"2659131";"B1";2015-01-28;"en"
8778755;2009;44;"WO";"2009131278";"A1";2009-10-29;"en"
8778755;2011;12;"EP";"2297458";"A1";2011-03-23;"en"
11824636;2018;33;"EP";"2616594";"B1";2018-08-15;"en"
11827861;2012;14;"WO";"2012040834";"A1";2012-04-05;"en"
14829963;2016;22;"EP";"3025055";"A1";2016-06-01;"en"
14831032;2015;28;"WO";"2015104475";"A1";2015-07-16;"fr"
114876;2001;8;"EP";"1077378";"A1";2001-02-21;"de"
114876;2006;17;"EP";"1077378";"B1";2006-04-26;"de"
11834810;2012;17;"WO";"2012054175";"A2";2012-04-26;"en"
11834810;2013;35;"EP";"2629735";"A2";2013-08-28;"en"
8847948;2010;34;"EP";"2220364";"A1";2010-08-25;"en"
12177833;2013;5;"EP";"2552015";"A2";2013-01-30;"en"
14828862;2016;22;"EP";"3025423";"A1";2016-06-01;"en"
14842280;2015;10;"WO";"2015034717";"A1";2015-03-12;"en"
110100;2000;50;"EP";"1059477";"A2";2000-12-13;"de"
110100;2003;10;"EP";"1059477";"A3";2003-03-05;"  "
11819062;2012;49;"EP";"2529053";"A2";2012-12-05;"de"
11819062;2013;46;"EP";"2529053";"B1";2013-11-13;"de"
93402124;1996;27;"EP";"0587475";"B1";1996-07-03;"fr"
5790091;2006;13;"WO";"2006032969";"A2";2006-03-30;"de"
14833624;2016;24;"EP";"3032681";"A1";2016-06-15;"en"
14847463;2015;13;"WO";"2015048147";"A1";2015-04-02;"en"
11834441;2012;17;"WO";"2012053602";"A1";2012-04-26;"ja"
11834441;2013;35;"EP";"2631474";"A1";2013-08-28;"en"
14838674;2016;26;"EP";"3036407";"A1";2016-06-29;"en"
81105812;1982;10;"EP";"0046875";"A2";1982-03-10;"de"
14828267;2016;47;"EP";"3094860";"A1";2016-11-23;"en"
14837927;2015;8;"WO";"2015026598";"A1";2015-02-26;"en"
108323;2002;14;"EP";"1046838";"A3";2002-04-03;"  "
108323;2004;49;"EP";"1046838";"B1";2004-12-01;"de"
12177833;2016;38;"EP";"2552015";"A3";2016-09-21;"en"
12177833;2018;20;"EP";"2552015";"B1";2018-05-16;"en"
81108318;1982;18;"EP";"0050796";"A1";1982-05-05;"en"
81108318;1986;8;"EP";"0050796";"B1";1986-02-19;"en"
12186323;2014;14;"EP";"2713478";"A1";2014-04-02;"en"
12186791;2013;16;"EP";"2581517";"A1";2013-04-17;"en"
115969;2001;11;"EP";"1083346";"A1";2001-03-14;"de"
115969;2004;39;"EP";"1083346";"B1";2004-09-22;"de"
8853575;2009;23;"WO";"2009068036";"A2";2009-06-04;"en"
8853575;2010;39;"EP";"2232062";"A2";2010-09-29;"en"
81303448;1985;20;"EP";"0045615";"B1";1985-05-15;"en"
81401048;1982;2;"EP";"0043760";"A1";1982-01-13;"fr"
11820570;2013;27;"EP";"2608866";"A2";2013-07-03;"en"
11825386;2012;12;"WO";"2012036426";"A2";2012-03-22;"ko"
5790045;2007;23;"EP";"1792075";"A1";2007-06-06;"de"
5790045;2009;20;"EP";"1792075";"B1";2009-05-13;"de"
11827861;2013;32;"EP";"2622210";"A1";2013-08-07;"en"
14827451;2015;26;"WO";"2015097286";"A2";2015-07-02;"en"
14833033;2016;3;"EP";"2975721";"A1";2016-01-20;"en"
14838832;2015;24;"WO";"2015085981";"A1";2015-06-18;"de"
14847463;2016;31;"EP";"3049668";"A1";2016-08-03;"en"
14849586;2015;13;"WO";"2015047450";"A2";2015-04-02;"en"
11835005;2012;17;"WO";"2012054503";"A1";2012-04-26;"en"
11835005;2013;35;"EP";"2630724";"A1";2013-08-28;"en"
14837927;2016;26;"EP";"3036405";"A1";2016-06-29;"en"
14840150;2015;9;"WO";"2015031106";"A1";2015-03-05;"en"
14827451;2016;44;"EP";"3086923";"A2";2016-11-02;"en"
14833901;2015;6;"WO";"2015019649";"A1";2015-02-12;"ja"
11834441;2016;51;"EP";"2631474";"B1";2016-12-21;"en"
14842553;2015;10;"WO";"2015034044";"A1";2015-03-12;"ja"
14840150;2016;27;"EP";"3039245";"A1";2016-07-06;"en"
101043;2000;31;"EP";"1024550";"A1";2000-08-02;"en"
14830929;2017;45;"EP";"3240725";"A1";2017-11-08;"en"
14831104;2016;7;"WO";"2016024643";"A1";2016-02-18;"en"
118752;2001;18;"EP";"1096144";"A2";2001-05-02;"en"
118752;2003;16;"EP";"1096144";"A3";2003-04-16;"  "
14848847;2015;13;"WO";"2015047165";"A1";2015-04-02;"en"
14848847;2016;31;"EP";"3049595";"A1";2016-08-03;"en"
12179812;2013;7;"EP";"2556946";"A1";2013-02-13;"de"
12179812;2014;40;"EP";"2556946";"B1";2014-10-01;"de"
101043;2003;35;"EP";"1024550";"B1";2003-08-27;"en"
108361;2000;43;"EP";"1046832";"A1";2000-10-25;"de"
81305698;1983;19;"EP";"0054380";"A3";1983-05-11;"en"
81305698;1985;18;"EP";"0054380";"B1";1985-05-02;"en"
14831032;2016;46;"EP";"3092395";"A1";2016-11-16;"fr"
14836065;2015;7;"WO";"2015022934";"A1";2015-02-19;"ja"
14842683;2016;28;"EP";"3042074";"A1";2016-07-13;"en"
81109734;1982;32;"EP";"0057272";"A2";1982-08-11;"de"
8779257;2009;33;"WO";"2009099360";"A1";2009-08-13;"en"
8779257;2010;41;"EP";"2237938";"A1";2010-10-13;"en"
11834810;2016;49;"EP";"2629735";"B1";2016-12-07;"en"
14833764;2015;6;"WO";"2015017881";"A1";2015-02-12;"en"
