id;bulletin_year;bulletin_nr;date_type;event_date;cause_interruption;converted_to_country
11702780;0;0;"FEXRRQ";2015-04-01;"NA";"  "
11702780;2013;25;"RQEXAM";2012-03-21;"NA";"  "
11702780;2016;36;"OPPNFI";2016-07-01;"NA";"  "
9160493;2011;51;"DWDRWN";2011-05-25;"NA";"  "
9161179;0;0;"FEXRRQ";2015-08-21;"NA";"  "
9161179;2014;16;"RQEXAM";2014-03-04;"NA";"  "
3797433;0;0;"FEXRRQ";2006-07-21;"NA";"  "
3797433;2005;26;"RQEXAM";2005-04-18;"NA";"  "
3797433;2007;30;"DWDRWN";2007-02-01;"NA";"  "
90303642;0;0;"FEXRRQ";1992-06-01;"NA";"  "
90303642;1991;9;"RQEXAM";1990-12-22;"NA";"  "
90303642;1994;11;"WDRWNA";1994-01-19;"NA";"  "
92108903;1997;27;"DWDRWN";1997-01-08;"NA";"  "
5809233;0;0;"FEXRRQ";2007-09-18;"NA";"  "
5809233;2007;34;"RQEXAM";2007-06-21;"NA";"  "
11704570;2017;28;"OPPNFI";2017-05-04;"NA";"  "
13718320;0;0;"FEXRRQ";2016-11-17;"NA";"  "
13718320;2015;9;"RQEXAM";2014-11-20;"NA";"  "
7018657;2009;19;"RQEXAM";2009-03-25;"NA";"  "
7018657;2013;43;"OPPNFI";2013-08-15;"NA";"  "
7019494;2010;14;"DWDRWN";2009-10-09;"NA";"  "
9014431;2012;24;"RQEXAM";2012-05-02;"NA";"  "
9014431;2017;15;"OPPNFI";2017-02-07;"NA";"  "
9015367;0;0;"FEXRRQ";2011-12-29;"NA";"  "
86308666;1988;24;"RQEXAM";1988-04-15;"NA";"  "
86308666;1990;42;"OPPNFI";1990-08-09;"NA";"  "
92113256;0;0;"FEXRRQ";1994-01-11;"NA";"  "
9765108;0;0;"FEXRRQ";2012-06-28;"NA";"  "
9765108;2011;42;"RQEXAM";2011-07-11;"NA";"  "
9765108;2014;1;"OPPNFI";2013-10-24;"NA";"  "
12173618;2014;30;"DWDRWN";2014-01-28;"NA";"  "
14704253;2016;3;"RQEXAM";2015-10-14;"NA";"  "
14704253;2018;1;"DWDRWN";2017-08-01;"NA";"  "
9156242;2018;22;"DWDRWN";2017-12-07;"NA";"  "
9156308;0;0;"FEXRRQ";2012-08-07;"NA";"  "
9156308;2012;34;"RQEXAM";2012-07-11;"NA";"  "
92113256;1993;9;"RQEXAM";1992-12-11;"NA";"  "
92113256;1995;38;"OPPNFI";1995-06-29;"NA";"  "
92119275;0;0;"FEXRRQ";1996-01-22;"NA";"  "
9781229;0;0;"FEXRRQ";2011-08-22;"NA";"  "
9781229;2011;18;"RQEXAM";2011-02-17;"NA";"  "
9781229;2013;2;"OPPNFI";2012-11-05;"NA";"  "
11190309;2014;27;"DWDRWN";2013-11-30;"NA";"  "
11190870;2016;49;"DWDRWN";2016-06-01;"NA";"  "
11194121;0;0;"FEXRRQ";2017-02-08;"NA";"  "
11006287;0;0;"FEXRRQ";2013-12-09;"NA";"  "
11006287;2012;37;"RQEXAM";2012-08-01;"NA";"  "
11006287;2014;39;"DWDRWN";2014-04-23;"NA";"  "
11400027;0;0;"FEXRRQ";2013-03-08;"NA";"  "
11400027;2013;10;"RQEXAM";2013-01-21;"NA";"  "
11400027;2014;20;"OPPNFI";2014-03-06;"NA";"  "
4721855;2006;12;"RQEXAM";2006-01-02;"NA";"  "
4721855;2011;4;"OPPNFI";2010-11-18;"NA";"  "
4727186;2007;22;"RQEXAM";2006-11-15;"NA";"  "
10166309;2013;49;"OPPNFI";2013-09-27;"NA";"  "
10167326;0;0;"FEXRRQ";2012-08-02;"NA";"  "
10167326;2012;29;"RQEXAM";2012-06-06;"NA";"  "
9150840;0;0;"FEXRRQ";2016-02-16;"NA";"  "
9150840;2013;33;"RQEXAM";2013-07-09;"NA";"  "
9150840;2016;52;"DWDRWN";2016-06-28;"NA";"  "
11460025;2013;48;"DWDRWN";2013-05-15;"NA";"  "
11700558;0;0;"FEXRRQ";2015-04-22;"NA";"  "
11700558;2012;50;"RQEXAM";2012-07-12;"NA";"  "
15382547;0;0;"FEXRRQ";2018-05-18;"NA";"  "
15382547;2017;51;"RQEXAM";2017-11-08;"NA";"  "
15707989;0;0;"FEXRRQ";2017-10-17;"NA";"  "
9152133;2014;6;"DWDRWN";2013-09-03;"NA";"  "
9152878;2009;37;"RQEXAM";2009-02-14;"NA";"  "
9152878;2009;40;"WDRWNA";2009-08-24;"NA";"  "
11700558;2016;27;"OPPNFI";2016-05-02;"NA";"  "
13717877;0;0;"FEXRRQ";2017-03-21;"NA";"  "
13717877;2015;6;"RQEXAM";2014-09-23;"NA";"  "
13707541;0;0;"FEXRRQ";2016-09-15;"NA";"  "
13707541;2015;52;"RQEXAM";2015-09-11;"NA";"  "
13707541;2018;9;"DWDRWN";2017-09-28;"NA";"  "
13713090;0;0;"FEXRRQ";2016-05-31;"NA";"  "
13713090;2015;2;"RQEXAM";2014-10-01;"NA";"  "
13713485;0;0;"FEXRRQ";2015-08-10;"NA";"  "
7001413;2007;19;"RQEXAM";2007-01-23;"NA";"  "
7001413;2016;4;"DWDRWN";2015-07-22;"NA";"  "
7007129;0;0;"FEXRRQ";2009-04-09;"NA";"  "
15706830;2017;6;"RQEXAM";2016-09-27;"NA";"  "
15713839;2017;5;"RQEXAM";2016-09-19;"NA";"  "
15714668;0;0;"FEXRRQ";2017-12-12;"NA";"  "
2003440;2006;40;"RQEXAM";2006-08-17;"NA";"  "
4802276;0;0;"FEXRRQ";2010-06-08;"NA";"  "
4802276;2006;40;"RQEXAM";2006-06-21;"NA";"  "
6781109;2008;14;"RQEXAM";2008-01-18;"NA";"  "
6781109;2010;30;"DWDRWN";2010-02-02;"NA";"  "
9157750;2015;16;"DWDRWN";2014-11-01;"NA";"  "
96120914;0;0;"FEXRRQ";1999-09-03;"NA";"  "
96120914;1997;52;"RQEXAM";1997-10-23;"NA";"  "
96120914;2003;9;"OPPNFI";2002-12-09;"NA";"  "
5809233;2009;39;"OPPNFI";2009-07-16;"NA";"  "
5815151;0;0;"FEXRRQ";2016-04-05;"NA";"  "
5815151;2007;35;"RQEXAM";2007-06-05;"NA";"  "
12171797;0;0;"FEXRRQ";2017-11-02;"NA";"  "
12171797;2015;26;"RQEXAM";2015-05-08;"NA";"  "
14700576;0;0;"FEXRRQ";2016-10-21;"NA";"  "
9156308;2015;39;"OPPNFI";2015-07-16;"NA";"  "
9160250;0;0;"FEXRRQ";2011-08-24;"NA";"  "
9160250;2011;25;"RQEXAM";2011-05-17;"NA";"  "
92119275;1993;52;"RQEXAM";1993-10-29;"NA";"  "
92119275;1999;19;"OPPNFI";1999-02-23;"NA";"  "
92121747;0;0;"FEXRRQ";1994-09-21;"NA";"  "
85100693;0;0;"FEXRRQ";1988-06-01;"NA";"  "
85100693;1987;26;"RQEXAM";1987-04-25;"NA";"  "
85100693;1990;32;"OPPNFI";1990-05-10;"NA";"  "
7020780;0;0;"FEXRRQ";2008-09-18;"NA";"  "
7020780;2008;40;"RQEXAM";2008-08-16;"NA";"  "
7020780;2012;43;"DWDRWN";2012-05-01;"NA";"  "
9768888;0;0;"FEXRRQ";2013-10-28;"NA";"  "
9768888;2011;9;"RQEXAM";2010-10-28;"NA";"  "
9768888;2016;33;"OPPNFI";2016-06-10;"NA";"  "
12000995;0;0;"FEXRRQ";2013-05-29;"NA";"  "
12000995;2012;43;"RQEXAM";2012-09-13;"NA";"  "
12002718;0;0;"FEXRRQ";2015-05-05;"NA";"  "
13718222;0;0;"FEXRRQ";2015-12-04;"NA";"  "
13718222;2015;4;"RQEXAM";2014-09-23;"NA";"  "
13718222;2017;45;"OPPNFI";2017-08-31;"NA";"  "
4727186;2012;19;"DWDRWN";2011-11-01;"NA";"  "
9762918;0;0;"FEXRRQ";2012-04-13;"NA";"  "
9762918;2011;9;"RQEXAM";2010-12-16;"NA";"  "
9157124;0;0;"FEXRRQ";2009-11-24;"NA";"  "
9157124;2009;43;"RQEXAM";2009-04-01;"NA";"  "
9157124;2010;39;"DWDRWN";2010-04-07;"NA";"  "
15757536;2017;24;"RQEXAM";2017-01-25;"NA";"  "
15763534;2017;24;"RQEXAM";2017-03-10;"NA";"  "
15767210;2017;27;"RQEXAM";2017-03-27;"NA";"  "
15714668;2017;4;"RQEXAM";2016-10-10;"NA";"  "
15715154;2017;6;"RQEXAM";2016-10-26;"NA";"  "
97918912;1998;45;"RQEXAM";1998-09-07;"NA";"  "
9161179;2017;29;"OPPNFI";2017-05-11;"NA";"  "
9161879;2013;9;"DWDRWN";2012-08-23;"NA";"  "
11193934;0;0;"FEXRRQ";2015-12-01;"NA";"  "
13713485;2015;6;"RQEXAM";2014-10-07;"NA";"  "
13713792;0;0;"FEXRRQ";2015-12-10;"NA";"  "
13713792;2015;21;"RQEXAM";2015-02-04;"NA";"  "
11193954;2018;6;"RQEXAM";2017-12-21;"NA";"  "
11194856;0;0;"FEXRRQ";2013-10-23;"NA";"  "
11194856;2013;26;"RQEXAM";2012-08-09;"NA";"  "
4802276;2015;4;"OPPNFI";2014-11-13;"NA";"  "
4809962;2007;28;"RQEXAM";2007-05-11;"NA";"  "
4809962;2008;44;"DWDRWN";2007-05-15;"NA";"  "
7003991;0;0;"FEXRRQ";2015-02-06;"NA";"  "
7003991;2008;36;"RQEXAM";2008-01-07;"NA";"  "
7003991;2016;24;"OPPNFI";2016-04-11;"NA";"  "
9160250;2017;46;"OPPNFI";2017-09-08;"NA";"  "
9160501;2011;51;"DWDRWN";2011-05-25;"NA";"  "
9160988;0;0;"FEXRRQ";2011-06-20;"NA";"  "
11190311;0;0;"FEXRRQ";2014-07-14;"NA";"  "
11190311;2014;26;"RQEXAM";2014-05-13;"NA";"  "
11190311;2015;38;"OPPNFI";2015-07-09;"NA";"  "
2001399;0;0;"FEXRRQ";2002-10-25;"NA";"  "
2001399;2002;36;"RQEXAM";2002-07-05;"NA";"  "
2001399;2004;46;"OPPNFI";2004-08-20;"NA";"  "
5815151;2017;31;"OPPNFI";2017-05-26;"NA";"  "
5819346;0;0;"FEXRRQ";2010-08-10;"NA";"  "
5819346;2007;36;"RQEXAM";2007-07-16;"NA";"  "
14700576;2015;51;"RQEXAM";2015-07-21;"NA";"  "
14700576;2018;9;"OPPNFI";2018-01-02;"NA";"  "
14704269;0;0;"FEXRRQ";2016-07-25;"NA";"  "
85101872;1987;32;"DWDRWN";1986-12-01;"NA";"  "
97928138;0;0;"FEXRRQ";2002-03-15;"NA";"  "
97928138;1999;19;"RQEXAM";1999-01-27;"NA";"  "
92121747;1994;8;"RQEXAM";1993-12-20;"NA";"  "
97946826;0;0;"FEXRRQ";1999-11-12;"NA";"  "
97946826;1999;4;"RQEXAM";1998-08-13;"NA";"  "
7021115;0;0;"FEXRRQ";2009-08-18;"NA";"  "
7021115;2009;22;"RQEXAM";2009-02-14;"NA";"  "
7021115;2011;1;"OPPNFI";2010-10-28;"NA";"  "
9771294;0;0;"FEXRRQ";2013-01-21;"NA";"  "
9771294;2011;43;"RQEXAM";2011-07-19;"NA";"  "
9771294;2014;17;"OPPNFI";2014-02-18;"NA";"  "
11150765;2015;20;"DWDRWN";2014-10-24;"NA";"  "
11154156;2012;34;"DWDRWN";2012-02-25;"NA";"  "
11154441;0;0;"FEXRRQ";2017-01-12;"NA";"  "
12737573;0;0;"FEXRRQ";2015-07-07;"NA";"  "
12737573;2014;23;"RQEXAM";2014-02-21;"NA";"  "
12737707;0;0;"FEXRRQ";2016-09-16;"NA";"  "
12002718;2014;22;"RQEXAM";2014-04-16;"NA";"  "
12004204;0;0;"FEXRRQ";2017-09-28;"NA";"  "
12004204;2015;19;"RQEXAM";2015-01-19;"NA";"  "
13718447;2015;8;"RQEXAM";2014-10-28;"NA";"  "
13718447;2017;17;"DWDRWN";2016-11-01;"NA";"  "
13720685;2015;11;"RQEXAM";2014-11-24;"NA";"  "
97918912;2002;47;"DWDRWN";2002-02-01;"NA";"  "
97918912;2002;48;"DWDRWN";2002-03-01;"NA";"  "
97921870;0;0;"FEXRRQ";2001-02-02;"NA";"  "
86850189;0;0;"FEXRRQ";1988-06-16;"NA";"  "
86850189;1987;38;"RQEXAM";1987-07-17;"NA";"  "
86850189;1990;11;"OPPNFI";1989-12-16;"NA";"  "
15707989;2017;9;"RQEXAM";2016-11-24;"NA";"  "
92106207;0;0;"FEXRRQ";1993-04-05;"NA";"  "
92106207;1992;53;"RQEXAM";1992-10-31;"NA";"  "
15774558;2017;21;"RQEXAM";2017-02-20;"NA";"  "
86306037;0;0;"FEXRRQ";1989-05-19;"NA";"  "
86306037;1988;27;"RQEXAM";1988-05-06;"NA";"  "
11194856;2015;7;"OPPNFI";2014-12-08;"NA";"  "
11382161;0;0;"FEXRRQ";2014-03-21;"NA";"  "
11382161;2013;27;"RQEXAM";2013-05-21;"NA";"  "
13713792;2017;18;"OPPNFI";2017-02-28;"NA";"  "
13715255;2015;1;"RQEXAM";2014-09-23;"NA";"  "
13715255;2015;45;"DWDRWN";2015-05-11;"NA";"  "
11003791;2011;44;"RQEXAM";2011-09-21;"NA";"  "
11003791;2013;25;"OPPNFI";2013-04-12;"NA";"  "
11005872;0;0;"FEXRRQ";2013-04-12;"NA";"  "
11193934;2015;12;"RQEXAM";2015-02-06;"NA";"  "
11193934;2018;4;"DWDRWN";2017-07-20;"NA";"  "
11194433;0;0;"FEXRRQ";2014-07-22;"NA";"  "
13718320;2018;11;"OPPNFI";2018-01-08;"NA";"  "
13720260;0;0;"FEXRRQ";2016-07-14;"NA";"  "
13720260;2015;12;"RQEXAM";2014-10-15;"NA";"  "
9160988;2011;27;"RQEXAM";2011-05-25;"NA";"  "
9160988;2014;25;"OPPNFI";2014-04-11;"NA";"  "
9162643;0;0;"FEXRRQ";2014-07-25;"NA";"  "
11703373;2012;52;"RQEXAM";2012-11-15;"NA";"  "
11704822;0;0;"FEXRRQ";2014-11-28;"NA";"  "
11704822;2012;49;"RQEXAM";2012-08-24;"NA";"  "
4808525;2006;39;"RQEXAM";2006-06-02;"NA";"  "
4808525;2009;2;"DWDRWN";2008-07-01;"NA";"  "
7075371;0;0;"FEXRRQ";2011-04-27;"NA";"  "
11192476;2013;28;"DWDRWN";2012-12-14;"NA";"  "
11193069;0;0;"FEXRRQ";2013-11-22;"NA";"  "
11193069;2013;35;"RQEXAM";2013-07-19;"NA";"  "
14704269;2015;50;"RQEXAM";2015-06-10;"NA";"  "
14704269;2018;6;"DWDRWN";2017-08-29;"NA";"  "
14711922;0;0;"FEXRRQ";2018-07-06;"NA";"  "
5819346;2012;7;"OPPNFI";2011-12-12;"NA";"  "
8725761;0;0;"FEXRRQ";2009-12-03;"NA";"  "
8725761;2009;49;"RQEXAM";2009-09-16;"NA";"  "
11154441;2014;43;"RQEXAM";2014-09-12;"NA";"  "
11154441;2018;11;"OPPNFI";2018-01-08;"NA";"  "
11155092;2011;40;"RQEXAM";2011-02-18;"NA";"  "
97928138;2004;40;"OPPNFI";2004-07-09;"NA";"  "
3020732;0;0;"FEXRRQ";2007-03-27;"NA";"  "
3020732;2006;24;"RQEXAM";2006-05-04;"NA";"  "
97946826;2002;4;"OPPNFI";2001-11-01;"NA";"  "
990068;0;0;"FEXRRQ";2002-09-16;"NA";"  "
990068;2002;38;"RQEXAM";2002-06-25;"NA";"  "
12737707;2014;19;"RQEXAM";2014-01-23;"NA";"  "
12737707;2017;51;"OPPNFI";2017-10-12;"NA";"  "
12746010;0;0;"FEXRRQ";2015-05-20;"NA";"  "
7023088;2017;2;"RQEXAM";2016-12-01;"NA";"  "
7024723;0;0;"FEXRRQ";2012-02-27;"NA";"  "
7024723;2010;9;"RQEXAM";2010-01-21;"NA";"  "
12004590;0;0;"FEXRRQ";2014-01-29;"NA";"  "
12004590;2013;50;"RQEXAM";2013-10-29;"NA";"  "
12004590;2016;13;"OPPNFI";2016-01-25;"NA";"  "
13720894;0;0;"FEXRRQ";2016-06-02;"NA";"  "
13720894;2015;19;"RQEXAM";2015-01-29;"NA";"  "
15275179;2016;30;"RQEXAM";2016-06-15;"NA";"  "
97921870;1999;5;"RQEXAM";1998-10-20;"NA";"  "
97921870;2003;48;"DWDRWN";2003-05-17;"NA";"  "
8718864;0;0;"FEXRRQ";2010-12-02;"NA";"  "
4713429;0;0;"FEXRRQ";2010-05-25;"NA";"  "
4713429;2006;52;"RQEXAM";2006-09-14;"NA";"  "
4713429;2014;15;"OPPNFI";2014-02-04;"NA";"  "
9159996;2012;1;"DWDRWN";2011-05-25;"NA";"  "
9160498;2011;50;"DWDRWN";2011-05-25;"NA";"  "
11191657;2018;4;"RQEXAM";2017-12-14;"NA";"  "
11194433;2013;26;"RQEXAM";2012-09-24;"NA";"  "
11195019;0;0;"FEXRRQ";2017-10-18;"NA";"  "
11195019;2014;7;"RQEXAM";2013-12-20;"NA";"  "
7017912;0;0;"FEXRRQ";2011-06-09;"NA";"  "
7017912;2009;12;"RQEXAM";2008-08-04;"NA";"  "
7017912;2012;40;"OPPNFI";2012-07-27;"NA";"  "
11382161;2015;33;"OPPNFI";2015-06-04;"NA";"  "
11382297;0;0;"FEXRRQ";2013-11-06;"NA";"  "
11382297;2013;44;"RQEXAM";2013-09-19;"NA";"  "
92106207;1995;3;"OPPNFI";1994-10-27;"NA";"  "
3016120;0;0;"FEXRRQ";2010-02-19;"NA";"  "
3016120;2006;12;"RQEXAM";2006-01-19;"NA";"  "
11005872;2013;4;"RQEXAM";2012-02-15;"NA";"  "
11005872;2014;34;"OPPNFI";2014-06-12;"NA";"  "
11008680;2017;35;"RQEXAM";2017-07-21;"NA";"  "
15766443;0;0;"FEXRRQ";2018-01-24;"NA";"  "
15766443;2017;30;"RQEXAM";2017-04-18;"NA";"  "
15771296;2018;4;"RQEXAM";2017-08-25;"NA";"  "
14706476;0;0;"FEXRRQ";2017-09-07;"NA";"  "
14706476;2016;6;"RQEXAM";2015-07-22;"NA";"  "
14711906;0;0;"FEXRRQ";2016-11-16;"NA";"  "
7009958;0;0;"FEXRRQ";2008-06-30;"NA";"  "
7009958;2008;27;"RQEXAM";2008-05-21;"NA";"  "
7009958;2012;39;"OPPNFI";2012-07-20;"NA";"  "
7075371;2008;30;"RQEXAM";2008-06-09;"NA";"  "
7075371;2012;9;"DWDRWN";2011-09-08;"NA";"  "
7102745;0;0;"FEXRRQ";2013-06-25;"NA";"  "
11193069;2016;34;"OPPNFI";2016-06-17;"NA";"  "
11193226;2013;26;"DWDRWN";2012-12-21;"NA";"  "
11195341;0;0;"FEXRRQ";2015-03-20;"NA";"  "
7007129;2008;41;"RQEXAM";2008-02-04;"NA";"  "
7007129;2010;39;"OPPNFI";2010-07-22;"NA";"  "
7009187;0;0;"FEXRRQ";2008-10-16;"NA";"  "
14711922;2015;50;"RQEXAM";2015-08-13;"NA";"  "
14714280;0;0;"FEXRRQ";2018-06-06;"NA";"  "
14714280;2016;6;"RQEXAM";2015-11-05;"NA";"  "
8725761;2011;49;"OPPNFI";2011-09-30;"NA";"  "
11000112;0;0;"FEXRRQ";2012-04-11;"NA";"  "
11000112;2012;5;"RQEXAM";2011-12-19;"NA";"  "
7024723;2016;22;"OPPNFI";2016-03-29;"NA";"  "
7076032;0;0;"FEXRRQ";2009-11-06;"NA";"  "
7076032;2009;45;"RQEXAM";2009-09-23;"NA";"  "
3024740;0;0;"FEXRRQ";2004-12-03;"NA";"  "
3024740;2004;18;"RQEXAM";2004-02-26;"NA";"  "
10860973;0;0;"FEXRRQ";2015-07-23;"NA";"  "
13704097;2015;25;"RQEXAM";2014-09-17;"NA";"  "
13705433;0;0;"FEXRRQ";2017-03-02;"NA";"  "
13705433;2014;38;"RQEXAM";2014-06-05;"NA";"  "
10860973;2013;44;"RQEXAM";2013-07-09;"NA";"  "
11006534;0;0;"FEXRRQ";2013-08-02;"NA";"  "
11006534;2012;7;"RQEXAM";2011-10-24;"NA";"  "
990068;2004;11;"OPPNFI";2003-12-22;"NA";"  "
1102393;0;0;"FEXRRQ";2004-11-03;"NA";"  "
1102393;2002;6;"RQEXAM";2001-12-05;"NA";"  "
12746010;2014;23;"RQEXAM";2014-02-06;"NA";"  "
12746010;2017;46;"OPPNFI";2017-09-08;"NA";"  "
14755771;2016;26;"DWDRWN";9999-12-31;"NA";"  "
9762918;2014;15;"OPPNFI";2014-02-04;"NA";"  "
9767049;2011;13;"RQEXAM";2011-01-10;"NA";"  "
9767049;2015;44;"DWDRWN";2015-05-05;"NA";"  "
12006625;2018;30;"RQEXAM";2018-06-12;"NA";"  "
12007748;0;0;"FEXRRQ";2016-03-18;"NA";"  "
12007748;2015;29;"RQEXAM";2015-06-03;"NA";"  "
15275179;2017;12;"WDRWNA";2017-02-15;"NA";"  "
15290019;2017;11;"RQEXAM";2017-02-03;"NA";"  "
15700386;0;0;"FEXRRQ";2018-02-16;"NA";"  "
11382297;2015;53;"OPPNFI";2015-10-22;"NA";"  "
11461511;2013;41;"DWDRWN";2013-04-11;"NA";"  "
11701739;0;0;"FEXRRQ";2015-10-28;"NA";"  "
10177839;0;0;"FEXRRQ";2016-07-08;"NA";"  "
10177839;2014;43;"RQEXAM";2014-09-10;"NA";"  "
10177839;2017;42;"OPPNFI";2017-08-10;"NA";"  "
11701739;2012;48;"RQEXAM";2012-07-19;"NA";"  "
11701739;2017;24;"OPPNFI";2017-04-07;"NA";"  "
11701812;0;0;"FEXRRQ";2016-06-15;"NA";"  "
7020754;0;0;"FEXRRQ";2010-08-31;"NA";"  "
7020754;2010;37;"RQEXAM";2010-08-05;"NA";"  "
7021775;0;0;"FEXRRQ";2012-03-26;"NA";"  "
7001608;2013;51;"DWDRWN";2013-06-13;"NA";"  "
7006645;0;0;"FEXRRQ";2010-05-07;"NA";"  "
7006645;2008;10;"RQEXAM";2008-01-19;"NA";"  "
11250124;2016;26;"DWDRWN";2015-12-18;"NA";"  "
11382352;0;0;"FEXRRQ";2016-05-20;"NA";"  "
11382352;2014;1;"RQEXAM";2013-11-22;"NA";"  "
7006645;2011;38;"OPPNFI";2011-07-14;"NA";"  "
7011836;0;0;"FEXRRQ";2008-03-19;"NA";"  "
7011836;2008;14;"RQEXAM";2008-02-18;"NA";"  "
3016120;2017;27;"DWDRWN";2017-02-01;"NA";"  "
3016188;0;0;"FEXRRQ";2009-05-11;"NA";"  "
3016188;0;0;"PMNTAM";2012-10-31;"NA";"  "
11009007;0;0;"FEXRRQ";2016-06-07;"NA";"  "
11009007;2014;4;"RQEXAM";2013-12-11;"NA";"  "
11009007;2017;41;"OPPNFI";2017-08-03;"NA";"  "
15774931;2017;33;"RQEXAM";2017-05-08;"NA";"  "
86308427;0;0;"FEXRRQ";1991-01-28;"NA";"  "
86308427;1989;23;"RQEXAM";1986-11-06;"NA";"  "
9162643;2014;26;"RQEXAM";2014-05-20;"NA";"  "
9162643;2015;40;"OPPNFI";2015-07-23;"NA";"  "
11189912;0;0;"FEXRRQ";2013-01-16;"NA";"  "
7009187;2008;46;"RQEXAM";2008-02-20;"NA";"  "
7013724;0;0;"FEXRRQ";2010-01-19;"NA";"  "
7013724;2008;36;"RQEXAM";2008-07-24;"NA";"  "
9761602;0;0;"FEXRRQ";2015-11-09;"NA";"  "
9761602;2011;15;"RQEXAM";2010-12-23;"NA";"  "
9765239;0;0;"FEXRRQ";2012-05-16;"NA";"  "
7102745;2013;29;"RQEXAM";2013-06-03;"NA";"  "
7102745;2015;37;"OPPNFI";2015-07-02;"NA";"  "
9776609;0;0;"FEXRRQ";2013-11-19;"NA";"  "
81400049;0;0;"FEXRRQ";1983-05-19;"NA";"  "
81400049;1982;5;"RQEXAM";1981-11-23;"NA";"  "
81400049;1985;47;"OPPNFI";1985-08-22;"NA";"  "
11194121;2015;12;"RQEXAM";2015-02-04;"NA";"  "
11194121;2018;26;"OPPNFI";2018-04-20;"NA";"  "
11194546;0;0;"FEXRRQ";2014-05-19;"NA";"  "
11006534;2014;20;"DWDRWN";2013-11-13;"NA";"  "
11009224;2012;22;"RQEXAM";2011-11-22;"NA";"  "
11009224;2013;26;"WDRWNA";2013-05-22;"NA";"  "
9770440;0;0;"FEXRRQ";2014-05-22;"NA";"  "
9770440;2011;15;"RQEXAM";2011-01-27;"NA";"  "
9770440;2016;3;"OPPNFI";2015-11-12;"NA";"  "
7076032;2016;18;"DWDRWN";2015-11-03;"NA";"  "
7100131;0;0;"FEXRRQ";2018-01-18;"NA";"  "
7100131;2017;33;"RQEXAM";2017-07-11;"NA";"  "
1102393;2005;3;"WDRWNA";2004-11-25;"NA";"  "
1102593;0;0;"FEXRRQ";2009-03-11;"NA";"  "
1102593;2001;33;"RQEXAM";2001-02-06;"NA";"  "
11701812;2012;49;"RQEXAM";2012-08-10;"NA";"  "
11701812;2017;49;"OPPNFI";2017-09-29;"NA";"  "
11703475;2012;49;"RQEXAM";2012-08-28;"NA";"  "
15700386;2016;48;"RQEXAM";2016-06-09;"NA";"  "
15715153;2017;7;"RQEXAM";2016-10-25;"NA";"  "
15715153;2017;46;"DWDRWN";2017-05-18;"NA";"  "
8718864;2009;49;"RQEXAM";2009-09-17;"NA";"  "
8718864;2013;24;"OPPNFI";2013-04-05;"NA";"  "
11000448;0;0;"FEXRRQ";2012-11-23;"NA";"  "
9760793;2011;29;"RQEXAM";2011-04-27;"NA";"  "
9761179;0;0;"FEXRRQ";2015-03-23;"NA";"  "
9761179;2011;21;"RQEXAM";2011-03-03;"NA";"  "
12007748;2017;44;"DWDRWN";2017-06-01;"NA";"  "
12008483;0;0;"FEXRRQ";2016-06-23;"NA";"  "
12008483;2014;7;"RQEXAM";2013-12-24;"NA";"  "
7021775;2010;35;"RQEXAM";2010-07-20;"NA";"  "
7021775;2014;37;"OPPNFI";2014-07-03;"NA";"  "
9776957;0;0;"FEXRRQ";2011-08-24;"NA";"  "
3016188;2005;36;"RQEXAM";2005-07-14;"NA";"  "
3023007;0;0;"FEXRRQ";2008-08-12;"NA";"  "
3023007;2004;48;"RQEXAM";2004-09-27;"NA";"  "
11382352;2017;43;"OPPNFI";2017-08-17;"NA";"  "
11703223;0;0;"FEXRRQ";2014-01-23;"NA";"  "
11703223;2012;52;"RQEXAM";2012-08-15;"NA";"  "
11153778;0;0;"FEXRRQ";2015-09-14;"NA";"  "
11153778;2013;39;"RQEXAM";2013-08-20;"NA";"  "
11153778;2017;24;"OPPNFI";2017-04-07;"NA";"  "
9763687;0;0;"FEXRRQ";2015-03-16;"NA";"  "
9763687;2011;16;"RQEXAM";2011-01-12;"NA";"  "
9763687;2018;9;"OPPNFI";2018-01-02;"NA";"  "
86308427;1994;25;"OPPNFI";1994-03-31;"NA";"  "
86900224;0;0;"FEXRRQ";1987-05-19;"NA";"  "
86900224;1987;2;"RQEXAM";1986-09-06;"NA";"  "
9765239;2011;14;"RQEXAM";2011-01-18;"NA";"  "
9765239;2013;46;"OPPNFI";2013-09-06;"NA";"  "
9768397;0;0;"FEXRRQ";2016-09-16;"NA";"  "
9776609;2012;4;"RQEXAM";2011-10-18;"NA";"  "
9776609;2014;31;"WDRWNA";2014-06-19;"NA";"  "
9785263;0;0;"FEXRRQ";2011-09-12;"NA";"  "
14711906;2015;50;"RQEXAM";2015-08-28;"NA";"  "
14711906;2018;14;"OPPNFI";2018-01-29;"NA";"  "
14716236;2016;4;"RQEXAM";2015-08-13;"NA";"  "
11704822;2017;31;"OPPNFI";2017-05-26;"NA";"  "
13716793;2015;10;"RQEXAM";2014-11-17;"NA";"  "
13716793;2017;15;"DWDRWN";2016-11-01;"NA";"  "
96935522;0;0;"FEXRRQ";1999-11-17;"NA";"  "
96935522;1997;42;"RQEXAM";1997-07-28;"NA";"  "
96935522;2003;12;"OPPNFI";2002-12-30;"NA";"  "
11195341;2013;33;"RQEXAM";2013-07-05;"NA";"  "
