id;state_type;change_date;bulletin_year;bulletin_nr;designated_states
13748331;"MEM";2015-05-22;2015;26;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15739528;"MEM";2017-03-31;2017;18;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
16180804;"MEM";2017-12-28;2018;4;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10742559;"MEM";2012-03-30;2012;18;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9801413;"MEM";2014-10-10;2014;45;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
10815768;"MEM";2012-06-15;2012;29;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
8000545;"MEM";2008-06-13;2008;29;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
4025594;"MEM";2005-03-18;2005;18;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
4077895;"MEM";2005-03-11;2005;17;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
98110791;"MEM";1999-04-01;1999;20;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
98112093;"MEM";1998-11-20;1999;1;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
98112229;"MEM";1998-11-27;1999;2;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
1402865;"MEM";2002-03-28;2002;20;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
97944374;"MEM";1999-05-21;1999;27;"AT,BE,CH,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
14156588;"EXT";9999-12-31;0;0;"BA,ME"
14158094;"EXT";9999-12-31;0;0;"BA,ME"
14161702;"EXT";9999-12-31;0;0;"BA,ME"
14166343;"EXT";9999-12-31;0;0;"BA,ME"
14166382;"EXT";9999-12-31;0;0;"BA,ME"
14172500;"EXT";9999-12-31;0;0;"BA,ME"
14180490;"EXT";9999-12-31;0;0;"BA,ME"
14190216;"EXT";9999-12-31;0;0;"BA,ME"
14197202;"EXT";9999-12-31;0;0;"BA,ME"
14370001;"EXT";9999-12-31;0;0;"BA,ME"
14400047;"EXT";9999-12-31;0;0;"BA,ME"
14722642;"EXT";9999-12-31;0;0;"BA,ME"
14725484;"EXT";9999-12-31;0;0;"BA,ME"
14742162;"EXT";9999-12-31;0;0;"BA,ME"
94909824;"MEM";1995-10-24;1995;50;"DE,FR,GB"
10803459;"MEM";2012-09-28;2012;44;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10803532;"MEM";2012-09-21;2012;43;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10805229;"MEM";2012-09-28;2012;44;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11723281;"MEM";2013-03-08;2013;15;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12706450;"MEM";2013-11-08;2013;50;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12707752;"MEM";2013-12-13;2014;3;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12707943;"MEM";2013-11-29;2014;1;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12809389;"MEM";2014-09-05;2014;41;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13168046;"MEM";2014-11-18;2014;47;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13785031;"MEM";2014-11-21;2014;52;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13785070;"MEM";2015-02-06;2015;11;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14717562;"MEM";2015-12-18;2016;3;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14718498;"MEM";2016-05-06;2016;23;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14820642;"MEM";2016-04-08;2016;19;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13275058;"EXT";9999-12-31;0;0;"BA,ME"
17152148;"VAL";9999-12-31;0;0;"MA,MD"
17154454;"VAL";9999-12-31;0;0;"MA,MD"
17184270;"VAL";9999-12-31;0;0;"MA,MD"
17184806;"VAL";9999-12-31;0;0;"MA,MD"
17187671;"VAL";9999-12-31;0;0;"MA,MD"
17187914;"VAL";9999-12-31;0;0;"MA,MD"
13724220;"MEM";2015-02-27;2015;14;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14769220;"MEM";2015-12-18;2016;3;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
1951485;"EXT";9999-12-31;0;0;"AL,LT,LV,MK,RO,SI"
12165375;"MEM";2012-09-11;2012;37;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
8777332;"MEM";2011-01-21;2011;8;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
8777332;"MEM";2016-05-20;2016;25;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
912635;"MEM";2002-11-15;2003;1;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
1125828;"MEM";2002-04-12;2002;22;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
1125828;"MEM";2005-10-07;2005;47;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
11799348;"EXT";9999-12-31;0;0;"BA,ME"
11805764;"EXT";9999-12-31;0;0;"BA,ME"
11819066;"EXT";9999-12-31;0;0;"BA,ME"
11846474;"EXT";9999-12-31;0;0;"BA,ME"
2021275;"MEM";2004-06-25;2004;33;"DE,FR"
16871780;"VAL";9999-12-31;0;0;"MA,MD"
10188030;"MEM";2012-04-25;2012;17;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10188030;"MEM";2016-06-03;2016;27;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11382402;"MEM";2013-07-02;2013;27;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11805764;"MEM";2013-09-13;2013;42;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11807534;"MEM";2013-04-19;2013;21;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12180158;"MEM";2013-02-19;2013;8;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12180158;"MEM";2016-04-29;2016;22;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12181787;"MEM";2013-03-05;2013;10;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12181787;"MEM";2018-07-20;2018;34;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12183632;"MEM";2013-03-12;2013;11;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12890159;"MEM";2015-07-10;2015;33;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14199681;"MEM";2016-05-27;2016;26;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14780507;"MEM";2016-07-15;2016;33;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
16168479;"MEM";2016-10-14;2016;46;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
16168479;"MEM";2017-05-19;2017;25;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10171684;"MEM";2011-01-07;2011;6;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
3380174;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3722305;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3730634;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3790630;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3799456;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
9840678;"MEM";2011-12-02;2012;1;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
9844615;"MEM";2012-02-17;2012;12;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
7842393;"MEM";2009-11-20;2009;52;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
7842393;"MEM";2015-03-27;2015;17;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
6016098;"MEM";2007-01-12;2007;7;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6016098;"MEM";2017-05-12;2017;24;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6016734;"MEM";2007-01-26;2007;9;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6017793;"MEM";2007-01-26;2007;9;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
89402977;"MEM";1991-03-16;1991;18;"AT,BE,CH,DE,ES,GB,GR,IT,LI,LU,NL,SE"
88401540;"MEM";1988-11-12;1988;52;"AT,BE,CH,DE,ES,GB,GR,IT,LI,LU,SE"
88810160;"MEM";1988-08-06;1988;38;"BE,CH,DE,ES,FR,GB,GR,IT,LI,NL,SE"
14779812;"MEM";2015-12-18;2016;3;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10778429;"MEM";2012-02-24;2012;13;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9169085;"MEM";2011-02-04;2011;10;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9171708;"MEM";2011-02-25;2011;13;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9171843;"MEM";2010-03-12;2010;15;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9172594;"MEM";2011-06-10;2011;28;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9172594;"MEM";2018-03-02;2018;14;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9163969;"MEM";2011-01-07;2011;6;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
9163969;"MEM";2015-12-11;2016;2;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
7254051;"MEM";2008-03-21;2008;17;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
7254337;"MEM";2009-04-03;2009;19;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
94911961;"MEM";1995-02-03;1995;12;"AT,BE,CH,DE,DK,ES,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
16823861;"EXT";9999-12-31;0;0;"BA,ME"
15001483;"VAL";9999-12-31;0;0;"MA"
15002606;"VAL";9999-12-31;0;0;"MA"
15157429;"VAL";9999-12-31;0;0;"MA"
15158515;"VAL";9999-12-31;0;0;"MA"
15161824;"VAL";9999-12-31;0;0;"MA"
15171819;"VAL";9999-12-31;0;0;"MA"
15172805;"VAL";9999-12-31;0;0;"MA"
15173805;"VAL";9999-12-31;0;0;"MA"
15174156;"VAL";9999-12-31;0;0;"MA"
15185437;"VAL";9999-12-31;0;0;"MA"
15186209;"VAL";9999-12-31;0;0;"MA"
15187509;"VAL";9999-12-31;0;0;"MA"
15718216;"VAL";9999-12-31;0;0;"MA"
15721860;"VAL";9999-12-31;0;0;"MA"
15730948;"VAL";9999-12-31;0;0;"MA"
15735713;"VAL";9999-12-31;0;0;"MA"
15791715;"VAL";9999-12-31;0;0;"MA"
10781852;"MEM";2012-07-27;2012;35;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10781887;"MEM";2012-08-31;2012;40;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11716598;"MEM";2013-02-08;2013;11;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12193573;"MEM";2013-06-11;2013;24;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12193573;"MEM";2017-09-22;2017;43;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12814006;"MEM";2015-03-27;2015;18;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13175147;"MEM";2014-05-20;2014;21;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13876267;"MEM";2015-12-04;2016;1;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15002606;"MEM";2016-04-26;2016;17;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15730948;"MEM";2017-01-13;2017;7;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10808009;"MEM";2012-05-18;2012;25;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9740667;"MEM";2011-07-01;2011;31;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9741018;"MEM";2011-06-10;2011;28;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9741018;"MEM";2016-10-07;2016;45;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9744911;"MEM";2011-06-10;2011;28;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
8162440;"MEM";2009-01-30;2009;10;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
8805672;"MEM";2009-12-25;2010;4;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
8807144;"MEM";2010-03-12;2010;15;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
5016723;"MEM";2007-01-05;2007;6;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
10006696;"EXT";9999-12-31;0;0;"BA,ME,RS"
10162642;"EXT";9999-12-31;0;0;"BA,ME,RS"
10163577;"EXT";9999-12-31;0;0;"BA,ME,RS"
10170630;"EXT";9999-12-31;0;0;"BA,ME,RS"
10171951;"EXT";9999-12-31;0;0;"BA,ME,RS"
10173288;"EXT";9999-12-31;0;0;"BA,ME,RS"
16823861;"VAL";9999-12-31;0;0;"MA,MD"
12845207;"MEM";2014-05-09;2014;24;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13290109;"MEM";2014-11-18;2014;47;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13290109;"MEM";2015-05-29;2015;27;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
